ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
555078,North America,North America,,580.0,40.0,13885.0,,627644,25152.0,47414.0,,
595458,Europe,Europe,,20.0,3.0,29200.0,,907406,79992.0,231956.0,,
148461,Asia, Asia,,501.0,11.0,6650.0,,310741,11362.0,150918.0,,
42883,South America,South America,,329.0,29.0,1153.0,,55023,2277.0,9863.0,,
3658,Australia/Oceania,Oceania,,52.0,4.0,84.0,,7851,70.0,4123.0,,
12061,Africa,Africa,,,,178.0,,15944,838.0,3045.0,,
1357667,All,World,15.4,1482.0,87.0,51157.0,,1925330,119705.0,447958.0,,247.0
526563,North America,USA,71.0,214.0,4.0,12772.0,8894.0,587155,23644.0,36948.0,2943955.0,1774.0
87616,Europe,Spain,380.0,,,7371.0,12833.0,170099,17756.0,64727.0,600000.0,3638.0
103616,Europe,Italy,338.0,,,3260.0,17315.0,159516,20465.0,35435.0,1046910.0,2638.0
94094,Europe,France,229.0,,,6821.0,5114.0,136779,14967.0,27718.0,333807.0,2095.0
62578,Europe,Germany,38.0,,,4288.0,15730.0,130072,3194.0,64300.0,1317887.0,1552.0
76948,Europe,UK,167.0,,,1559.0,5416.0,88621,11329.0,0.0,367667.0,1305.0
22735,Asia,Iran,55.0,,,3877.0,3279.0,73303,4585.0,45983.0,275427.0,873.0
55796,Asia,Turkey,15.0,,,1786.0,4868.0,61049,1296.0,3957.0,410556.0,724.0
19979,Europe,Belgium,337.0,,,1234.0,8814.0,30589,3903.0,6707.0,102151.0,2639.0
23478,Europe,Netherlands,165.0,,,1358.0,6769.0,26551,2823.0,250.0,115992.0,1550.0
10850,Europe,Switzerland,131.0,,,386.0,22393.0,25688,1138.0,13700.0,193800.0,2968.0
17144,North America,Canada,21.0,,,557.0,11591.0,25680,780.0,7756.0,437475.0,680.0
19397,South America,Brazil,6.0,293.0,27.0,296.0,296.0,23723,1355.0,2971.0,62985.0,112.0
16710,Europe,Russia,1.0,,,8.0,8908.0,18328,148.0,1470.0,1300000.0,126.0
16122,Europe,Portugal,52.0,,,188.0,17918.0,16934,535.0,277.0,182707.0,1661.0
6330,Europe,Austria,41.0,,,239.0,16479.0,14041,368.0,7343.0,148412.0,1559.0
9615,Asia,Israel,13.0,,,181.0,13557.0,11586,116.0,1855.0,117339.0,1339.0
9648,Europe,Sweden,91.0,,,859.0,5416.0,10948,919.0,381.0,54700.0,1084.0
10257,Europe,Ireland,74.0,,,194.0,14581.0,10647,365.0,25.0,72000.0,2156.0
2808,Asia,S. Korea,4.0,27.0,5.0,55.0,10288.0,10564,222.0,7534.0,527438.0,206.0
8902,Asia,India,0.3,,,,149.0,10453,358.0,1193.0,206212.0,8.0
6926,South America,Peru,7.0,,,143.0,2642.0,9784,216.0,2642.0,87116.0,297.0
6703,Asia,Japan,1.0,27.0,,135.0,612.0,7645,143.0,799.0,77381.0,60.0
6577,South America,Ecuador,20.0,,,121.0,1392.0,7529,355.0,597.0,24553.0,427.0
5076,South America,Chile,4.0,,,387.0,4448.0,7525,82.0,2367.0,85035.0,394.0
6202,Europe,Poland,6.0,,,160.0,3795.0,6934,245.0,487.0,143630.0,183.0
5388,Europe,Romania,17.0,,,231.0,3493.0,6633,331.0,914.0,67204.0,345.0
6439,Europe,Norway,25.0,2.0,,59.0,23483.0,6605,134.0,32.0,127305.0,1218.0
2839,Australia/Oceania,Australia,2.0,35.0,,79.0,14201.0,6394,61.0,3494.0,362136.0,251.0
3798,Europe,Denmark,49.0,,,100.0,12448.0,6318,285.0,2235.0,72099.0,1091.0
5397,Europe,Czechia,13.0,,,100.0,11986.0,6059,143.0,519.0,128359.0,566.0
4514,Asia,Pakistan,0.4,211.0,3.0,44.0,295.0,5707,96.0,1097.0,65144.0,26.0
2718,North America,Mexico,3.0,353.0,36.0,207.0,290.0,5014,332.0,1964.0,37395.0,39.0
4064,Asia,Saudi Arabia,2.0,,,59.0,3320.0,4934,65.0,805.0,115585.0,142.0
4375,Asia,Philippines,3.0,,,1.0,309.0,4932,315.0,242.0,33814.0,45.0
2464,Asia,Malaysia,2.0,,,66.0,2525.0,4817,77.0,2276.0,81730.0,149.0
3778,Asia,Indonesia,1.0,,,,99.0,4557,399.0,380.0,27075.0,17.0
3644,Asia,UAE,3.0,,,1.0,65538.0,4521,25.0,852.0,648195.0,457.0
3569,Europe,Serbia,10.0,,,138.0,2399.0,4054,85.0,400.0,20958.0,464.0
3317,North America,Panama,22.0,,,106.0,3608.0,3472,94.0,61.0,15567.0,805.0
2723,Europe,Luxembourg,110.0,,,30.0,46831.0,3292,69.0,500.0,29315.0,5259.0
2890,Asia,Qatar,2.0,,,37.0,17642.0,3231,7.0,334.0,50828.0,1121.0
2838,North America,Dominican Republic,16.0,,,147.0,855.0,3167,177.0,152.0,9275.0,292.0
2912,Europe,Ukraine,2.0,,,45.0,743.0,3102,93.0,97.0,32496.0,71.0
2705,Europe,Finland,11.0,,,74.0,8302.0,3064,59.0,300.0,46000.0,553.0
2687,Europe,Belarus,3.0,,,55.0,7196.0,2919,29.0,203.0,68000.0,309.0
2323,Asia,Singapore,2.0,,,29.0,12423.0,2918,9.0,586.0,72680.0,499.0
2421,South America,Colombia,2.0,,,92.0,821.0,2852,112.0,319.0,41765.0,56.0
1167,Asia,Thailand,0.6,34.0,1.0,61.0,1440.0,2613,41.0,1405.0,100498.0,37.0
1664,South America,Argentina,2.0,,,83.0,437.0,2277,98.0,515.0,19758.0,50.0
1835,Africa,South Africa,0.5,,,7.0,1411.0,2272,27.0,410.0,83663.0,38.0
1437,Africa,Egypt,2.0,,,,244.0,2190,164.0,589.0,25000.0,21.0
1777,Europe,Greece,9.0,,,73.0,4165.0,2145,99.0,269.0,43417.0,206.0
1069,Africa,Algeria,7.0,,,60.0,77.0,1983,313.0,601.0,3359.0,45.0
1434,Africa,Morocco,3.0,,,1.0,243.0,1763,126.0,203.0,8952.0,48.0
1570,Europe,Moldova,9.0,,,80.0,1555.0,1712,35.0,107.0,6271.0,424.0
770,Europe,Iceland,23.0,,,10.0,103308.0,1711,8.0,933.0,35253.0,5014.0
1225,Europe,Croatia,6.0,,,34.0,4333.0,1650,25.0,400.0,17790.0,402.0
1229,Europe,Hungary,11.0,,,58.0,3604.0,1458,109.0,120.0,34819.0,151.0
583,Asia,Iraq,2.0,,,,940.0,1378,78.0,717.0,37791.0,34.0
729,Australia/Oceania,New Zealand,2.0,17.0,4.0,4.0,13355.0,1366,9.0,628.0,64399.0,283.0
764,Asia,Bahrain,4.0,,,4.0,39567.0,1361,6.0,591.0,67327.0,800.0
1202,Europe,Estonia,21.0,,,9.0,23191.0,1332,28.0,102.0,30764.0,1004.0
1148,Asia,Kuwait,0.5,,,26.0,,1300,2.0,150.0,,304.0
1005,Europe,Slovenia,26.0,,,34.0,17030.0,1212,55.0,152.0,35405.0,583.0
1027,Asia,Kazakhstan,0.7,88.0,2.0,21.0,4096.0,1179,14.0,138.0,76904.0,63.0
847,Asia,Azerbaijan,1.0,,,25.0,6576.0,1148,12.0,289.0,66677.0,113.0
945,Europe,Lithuania,9.0,8.0,,14.0,15682.0,1070,24.0,101.0,42690.0,393.0
814,Asia,Armenia,5.0,,,30.0,2575.0,1039,14.0,211.0,7631.0,351.0
792,Europe,Bosnia and Herzegovina,12.0,,,4.0,3539.0,1037,39.0,206.0,11612.0,316.0
609,Asia,Hong Kong,0.5,,,13.0,12900.0,1010,4.0,397.0,96709.0,135.0
909,Asia,Uzbekistan,0.1,,,8.0,2091.0,998,4.0,85.0,70000.0,30.0
772,Europe,North Macedonia,18.0,,,15.0,4105.0,854,38.0,44.0,8552.0,410.0
738,Africa,Cameroon,0.5,,,,,848,12.0,98.0,,32.0
722,Asia,Bangladesh,0.2,,,1.0,68.0,803,39.0,42.0,11223.0,5.0
