#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1358874,North America,North America,,6390.0,1076.0,"+3,837",,19341.0,,2735595,155020.0,1221701.0,,
,"
",,,712379,South America,South America,,876.0,33.0,368,,12517.0,,1779870,71524.0,995967.0,,
,"
",,,864950,Europe,Europe,,,,,,6322.0,,2310961,187626.0,1258385.0,,
,"
",,,650062,Asia,Asia,,5581.0,109.0,"+3,686",,16059.0,,1906405,48365.0,1207978.0,,
,"
",,,152290,Africa,Africa,,148.0,,,,491.0,,309301,8148.0,148863.0,,
,"
",,,478,Australia/Oceania,Oceania,,15.0,,7,,2.0,,9094,124.0,8492.0,,
,"
",,,3739088,All,World,60.4,13010.0,1218.0,"+7,898",,54736.0,,9051947,470822.0,4842037.0,,1161.0
1,140,"2,707",12,1254100,North America,USA,369.0,58.0,1.0,12,"330,954,637 ",16477.0,86093.0,2356715,122248.0,980367.0,28492770.0,7121.0
2,196,"4,195",87,457105,South America,Brazil,238.0,,,,"212,521,080 ",8318.0,11436.0,1086990,50659.0,579226.0,2430347.0,5115.0
3,250,"17,992",9,236858,Europe,Russia,56.0,,,,"145,933,086 ",2300.0,116481.0,584680,8111.0,339711.0,16998453.0,4006.0
4,"3,232","100,682",198,175955,Asia,India,10.0,,,,"1,379,641,143 ",8944.0,5038.0,426910,13703.0,237252.0,6950493.0,309.0
5,223,"1,592",9,0,Europe,UK,628.0,,,N/A,"67,877,301 ",379.0,116241.0,304331,42632.0,0.0,7890145.0,4484.0
6,159,"1,651",9,0,Europe,Spain,606.0,,,N/A,"46,754,380 ",617.0,110426.0,293352,28323.0,0.0,5162909.0,6274.0
7,129,"4,097",22,104924,South America,Peru,244.0,,,,"32,958,577 ",1143.0,45639.0,254936,8045.0,141967.0,1504209.0,7735.0
8,79,"4,267",20,37307,South America,Chile,234.0,,,,"19,111,913 ",1996.0,50424.0,242355,4479.0,200569.0,963708.0,12681.0
9,254,"1,746",12,20972,Europe,Italy,573.0,,,,"60,463,697 ",148.0,82436.0,238499,34634.0,182893.0,4984370.0,3944.0
10,410,"8,725",59,31738,Asia,Iran,115.0,,,,"83,962,509 ",2887.0,16941.0,204952,9623.0,163591.0,1422407.0,2441.0
11,437,"9,348",17,7713,Europe,Germany,107.0,,,,"83,777,677 ",376.0,60036.0,191575,8962.0,174900.0,5029696.0,2287.0
12,449,"17,033",29,22495,Asia,Turkey,59.0,,,,"84,314,334 ",803.0,34932.0,187685,4950.0,160240.0,2945240.0,2226.0
13,"1,219","61,492",200,106040,Asia,Pakistan,16.0,4471.0,89.0,"+3,566","220,755,890 ",111.0,4993.0,181088,3590.0,71458.0,1102162.0,820.0
14,714,"5,906",269,23441,North America,Mexico,169.0,5343.0,1044.0,"+3,593","128,896,013 ",378.0,3720.0,180545,21825.0,135279.0,479528.0,1401.0
15,407,"2,202",47,56365,Europe,France,454.0,,,,"65,270,205 ",715.0,21214.0,160377,29640.0,74372.0,1384633.0,2457.0
16,221,"27,465",27,55215,Asia,Saudi Arabia,36.0,,,,"34,797,730 ",2027.0,36918.0,157612,1267.0,101130.0,1284653.0,4529.0
17,"1,466","112,463",268,65765,Asia,Bangladesh,9.0,,,,"164,645,344 ",1.0,3736.0,112306,1464.0,45077.0,615164.0,682.0
18,372,"4,476",16,29021,North America,Canada,223.0,,,,"37,733,476 ",2026.0,64013.0,101337,8430.0,63886.0,2415441.0,2686.0
19,609,"30,719",45,43764,Africa,South Africa,33.0,,,,"59,287,592 ",208.0,22400.0,97302,1930.0,51608.0,1328060.0,1641.0
20,32,"28,651",9,18952,Asia,Qatar,35.0,,,,"2,807,805 ",221.0,114250.0,87369,98.0,68319.0,320792.0,31116.0
21,741,"22,739",84,39055,South America,Colombia,44.0,,,,"50,868,139 ",335.0,11879.0,68652,2237.0,27360.0,604273.0,1350.0
22,191,"1,195",11,34083,Europe,Belgium,837.0,,,,"11,588,414 ",50.0,94828.0,60550,9696.0,16771.0,1098910.0,5225.0
23,162,"27,310",11,20493,Europe,Belarus,37.0,,,,"9,449,390 ",89.0,91191.0,58505,346.0,37666.0,861703.0,6191.0
24,180,"1,998",26,0,Europe,Sweden,500.0,,,N/A,"10,097,695 ",272.0,38193.0,56043,5053.0,0.0,385659.0,5550.0
25,"1,852","46,636",758,38304,Africa,Egypt,21.0,,,,"102,273,575 ",41.0,1320.0,55233,2193.0,14736.0,135000.0,540.0
26,348,"4,176",127,21426,South America,Ecuador,239.0,,,,"17,635,133 ",273.0,7901.0,50640,4223.0,24991.0,139333.0,2872.0
27,345,"2,813",33,0,Europe,Netherlands,355.0,,,N/A,"17,134,004 ",55.0,30192.0,49593,6090.0,0.0,517317.0,2894.0
28,"5,959","110,931",428,25022,Asia,Indonesia,9.0,,,,"273,445,068 ",,2338.0,45891,2465.0,18404.0,639385.0,168.0
29,220,"32,739",3,12208,Asia,UAE,31.0,,,,"9,887,063 ",1.0,307270.0,44925,302.0,32415.0,3038000.0,4544.0
30,"1,056","44,693",162,29046,South America,Argentina,22.0,,,,"45,184,811 ",353.0,6190.0,42785,1011.0,12728.0,279672.0,947.0
31,139,"224,968",10,7127,Asia,Singapore,4.0,,,,"5,849,157 ",1.0,98508.0,42095,26.0,34942.0,576189.0,7197.0
32,108,"13,094",12,8084,Asia,Kuwait,76.0,,,,"4,268,717 ",186.0,83017.0,39650,326.0,31240.0,354378.0,9289.0
33,261,"6,665",10,12227,Europe,Portugal,150.0,,,,"10,197,314 ",69.0,102685.0,39133,1530.0,25376.0,1047109.0,3838.0
34,"1,196","43,651",78,19049,Europe,Ukraine,23.0,,,,"43,738,706 ",350.0,12876.0,36560,1002.0,16509.0,563194.0,836.0
35,"1,185","27,911",28,13892,Europe,Poland,36.0,,,,"37,847,491 ",71.0,35454.0,31931,1356.0,16683.0,1341842.0,844.0
36,277,"4,424",17,336,Europe,Switzerland,226.0,,,,"8,653,010 ",16.0,58677.0,31292,1956.0,29000.0,507736.0,3616.0
37,"1,302","36,538",95,15833,Asia,Iraq,27.0,,,,"40,192,310 ",224.0,10579.0,30868,1100.0,13935.0,425192.0,768.0
38,"3,645","93,704",184,20990,Asia,Philippines,11.0,,,,"109,539,392 ",82.0,5430.0,30052,1169.0,7893.0,594817.0,274.0
39,173,"38,947",32,13788,Asia,Oman,26.0,,,,"5,102,071 ",101.0,30779.0,29471,131.0,15552.0,157036.0,5776.0
40,"1,335","65,048",591,19704,Asia,Afghanistan,15.0,310.0,17.0,77,"38,898,990 ",19.0,1693.0,29143,598.0,8841.0,65847.0,749.0
41,407,"16,382",86,10877,North America,Dominican Republic,61.0,,,,"10,844,987 ",165.0,11606.0,26677,662.0,15138.0,125868.0,2460.0
42,166,"8,608",40,11170,North America,Panama,116.0,,,,"4,312,739 ",129.0,25020.0,26030,501.0,14359.0,107903.0,6036.0
43,195,"2,878",12,966,Europe,Ireland,347.0,,,,"4,936,271 ",17.0,80883.0,25379,1715.0,22698.0,399259.0,5141.0
44,478,"15,095",198,18161,South America,Bolivia,66.0,876.0,33.0,368,"11,668,442 ",71.0,5038.0,24388,773.0,5454.0,58789.0,2090.0
45,800,"12,725",31,5622,Europe,Romania,79.0,,,,"19,240,064 ",195.0,32553.0,24045,1512.0,16911.0,626330.0,1250.0
46,78,"26,971",4,5282,Asia,Bahrain,37.0,,,,"1,699,193 ",33.0,281185.0,21764,63.0,16419.0,477788.0,12808.0
47,443,"30,057",11,4778,Asia,Israel,33.0,,,,"9,197,590 ",43.0,87495.0,20778,306.0,15694.0,804743.0,2259.0
