ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
858630,North America,North America,,1345.0,59.0,16405.0,,1065948,60014.0,147304.0,,
716343,Europe,Europe,,142.0,8.0,25260.0,,1276950,121893.0,438714.0,,
226794,Asia,Asia,,122.0,6.0,6051.0,,472389,17249.0,228346.0,,
82282,South America,South America,,335.0,20.0,9700.0,,138255,6309.0,49664.0,,
1353,Australia/Oceania,Oceania,,3.0,1.0,46.0,,8289,102.0,6834.0,,
21212,Africa,Africa,,,,140.0,,32657,1427.0,10018.0,,
1906675,All,World,26.6,1947.0,94.0,57606.0,,2995209,207009.0,881525.0,,384.0
813126,North America,USA,167.0,162.0,2.0,15143.0,16527.0,987322,55415.0,118781.0,5470555.0,2983.0
85712,Europe,Spain,496.0,,,7764.0,25656.0,226629,23190.0,117727.0,1199548.0,4847.0
106103,Europe,Italy,441.0,,,2009.0,29071.0,197675,26644.0,64928.0,1757659.0,3269.0
94341,Europe,France,350.0,,,4682.0,7103.0,162100,22856.0,44903.0,463662.0,2483.0
37294,Europe,Germany,71.0,,,2570.0,24738.0,157770,5976.0,114500.0,2072669.0,1883.0
131764,Europe,UK,305.0,,,1559.0,9867.0,152840,20732.0,0.0,669850.0,2251.0
78185,Asia,Turkey,33.0,,,1776.0,10656.0,110130,2805.0,29140.0,898742.0,1306.0
15114,Asia,Iran,68.0,,,3079.0,5016.0,90481,5710.0,69657.0,421313.0,1077.0
73435,Europe,Russia,5.0,,,2300.0,19719.0,80949,747.0,6767.0,2877699.0,555.0
28662,South America,Brazil,20.0,241.0,15.0,8318.0,1373.0,63100,4286.0,30152.0,291922.0,297.0
27014,North America,Canada,68.0,,,557.0,18746.0,46895,2560.0,17321.0,707508.0,1243.0
28255,Europe,Belgium,612.0,,,891.0,16313.0,46134,7094.0,10785.0,189067.0,3981.0
