ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1887,Asia,Kuwait,3.0,,,55.0,,2399,14.0,498.0,,562.0
1752,Asia,Kazakhstan,1.0,45.0,2.0,29.0,8175.0,2334,22.0,560.0,153492.0,124.0
1655,Europe,Hungary,25.0,,,61.0,5734.0,2284,239.0,390.0,55390.0,236.0
1127,Asia,Bahrain,5.0,,,2.0,58787.0,2217,8.0,1082.0,100031.0,1303.0
1048,Europe,Croatia,12.0,,,19.0,7028.0,1981,50.0,883.0,28853.0,483.0
270,Europe,Iceland,29.0,,,5.0,132143.0,1789,10.0,1509.0,45093.0,5243.0
1190,Asia,Uzbekistan,0.2,,,8.0,6274.0,1758,7.0,561.0,210000.0,53.0
1400,Asia,Oman,2.0,,,3.0,,1716,9.0,307.0,,336.0
423,Asia,Iraq,2.0,,,,1613.0,1677,83.0,1171.0,64882.0,42.0
1355,Europe,Estonia,34.0,,,7.0,34059.0,1592,45.0,192.0,45181.0,1200.0
580,Asia,Azerbaijan,2.0,,,14.0,10674.0,1548,20.0,948.0,108221.0,153.0
840,Asia,Armenia,8.0,,,10.0,5386.0,1523,24.0,659.0,15960.0,514.0
344,Australia/Oceania,New Zealand,4.0,5.0,1.0,1.0,22446.0,1456,17.0,1095.0,108238.0,302.0
874,Europe,Bosnia and Herzegovina,16.0,,,4.0,6533.0,1413,54.0,485.0,21432.0,431.0
940,Europe,Lithuania,15.0,12.0,,17.0,33425.0,1410,40.0,430.0,90992.0,518.0
1076,Europe,Slovenia,38.0,,,23.0,21984.0,1366,79.0,211.0,45703.0,657.0
623,Africa,Cameroon,2.0,,,33.0,,1334,43.0,668.0,,50.0
1022,Europe,Slovakia,3.0,,,9.0,10517.0,1325,15.0,288.0,57421.0,243.0
943,Europe,North Macedonia,27.0,,,14.0,6551.0,1300,56.0,301.0,13649.0,624.0
1058,Asia,Afghanistan,1.0,,,7.0,165.0,1279,42.0,179.0,6422.0,33.0
827,North America,Cuba,4.0,,,14.0,3023.0,1235,43.0,365.0,34243.0,109.0
1046,Africa,Ghana,0.3,,,4.0,2207.0,1154,9.0,99.0,68591.0,37.0
855,Europe,Bulgaria,7.0,,,37.0,3886.0,1097,52.0,190.0,27000.0,158.0
333,Asia,Hong Kong,0.5,,,9.0,17579.0,1036,4.0,699.0,131786.0,138.0
631,Africa,Ivory Coast,0.5,,,,,1004,14.0,359.0,,38.0
732,Africa,Djibouti,2.0,,,,10748.0,986,2.0,252.0,10619.0,998.0
753,Africa,Nigeria,0.2,,,2.0,39.0,981,31.0,197.0,8003.0,5.0
690,Africa,Tunisia,3.0,,,32.0,1642.0,918,38.0,190.0,19411.0,78.0
686,Africa,Guinea,0.5,,,,,862,6.0,170.0,,66.0
684,Asia,Cyprus,11.0,,,15.0,33747.0,795,13.0,98.0,40745.0,658.0
634,Europe,Latvia,6.0,,,6.0,21759.0,778,11.0,133.0,41041.0,412.0
353,Europe,Andorra,479.0,,,17.0,21653.0,723,37.0,333.0,1673.0,9357.0
54,,Diamond Princess,,,,4.0,,712,13.0,645.0,,
616,South America,Bolivia,4.0,31.0,3.0,3.0,379.0,703,43.0,44.0,4420.0,60.0
526,Asia,Lebanon,3.0,,,46.0,3547.0,688,22.0,140.0,24210.0,101.0
484,North America,Costa Rica,1.0,,,8.0,2370.0,686,6.0,196.0,12073.0,135.0
391,Africa,Niger,1.0,,,,200.0,671,24.0,256.0,4832.0,28.0
251,Europe,Albania,9.0,,,4.0,2262.0,663,27.0,385.0,6509.0,230.0
326,Asia,Kyrgyzstan,1.0,25.0,,11.0,6072.0,656,8.0,322.0,39615.0,101.0
165,Africa,Burkina Faso,2.0,,,,,616,41.0,410.0,,29.0
484,North America,Honduras,5.0,43.0,,10.0,273.0,562,47.0,31.0,2707.0,57.0
191,South America,Uruguay,3.0,8.0,,10.0,4359.0,557,12.0,354.0,15142.0,160.0
197,Europe,Channel Islands,167.0,,,,19095.0,521,29.0,295.0,3320.0,2997.0
398,Europe,San Marino,1179.0,,,3.0,56851.0,501,40.0,63.0,1929.0,14765.0
384,Asia,Palestine,0.8,,,,5293.0,480,4.0,92.0,27000.0,94.0
216,Africa,Senegal,0.4,,,1.0,28.0,479,6.0,257.0,466.0,29.0
238,Europe,Malta,7.0,,,2.0,60721.0,445,3.0,204.0,26811.0,1008.0
112,Asia,Jordan,0.7,,,5.0,3528.0,437,7.0,318.0,36000.0,43.0
168,Asia,Taiwan,0.3,,,,2435.0,427,6.0,253.0,58003.0,18.0
309,Asia,Georgia,1.0,,,6.0,2099.0,425,5.0,111.0,8375.0,107.0
174,Africa,Réunion,,,,2.0,,412,,238.0,,460.0
343,North America,Guatemala,0.6,42.0,1.0,3.0,402.0,384,11.0,30.0,7200.0,21.0
305,Africa,DRC,0.3,,,,,377,25.0,47.0,,4.0
254,Asia,Sri Lanka,0.3,,,2.0,345.0,368,7.0,107.0,7393.0,17.0
56,Africa,Mauritius,7.0,,,3.0,10092.0,331,9.0,266.0,12835.0,260.0
304,Africa,Somalia,1.0,,,2.0,,328,16.0,8.0,,21.0
197,Africa,Mayotte,15.0,,,4.0,7698.0,326,4.0,125.0,2100.0,1195.0
217,Africa,Kenya,0.3,,,2.0,273.0,320,14.0,89.0,14704.0,6.0
188,Europe,Montenegro,8.0,,,7.0,8096.0,316,5.0,123.0,5085.0,503.0
175,South America,Venezuela,0.4,13.0,,4.0,12211.0,311,10.0,126.0,347236.0,11.0
211,Africa,Mali,1.0,,,,100.0,309,21.0,77.0,2023.0,15.0
70,Europe,Isle of Man,188.0,,,20.0,31447.0,307,16.0,221.0,2674.0,3610.0
263,Africa,Tanzania,0.2,,,7.0,,284,10.0,11.0,,5.0
44,Asia,Vietnam,,,,8.0,2119.0,268,,224.0,206253.0,3.0
223,North America,Jamaica,2.0,5.0,,,747.0,257,6.0,28.0,2213.0,87.0
175,North America,El Salvador,1.0,,,2.0,2372.0,250,8.0,67.0,15385.0,39.0
141,South America,Paraguay,1.0,7.0,,1.0,970.0,220,9.0,70.0,6917.0,31.0
9,Europe,Faeroe Islands,,,,,130467.0,187,,178.0,6375.0,3827.0
164,Africa,Congo,1.0,,,,,186,6.0,16.0,,34.0
144,Africa,Sudan,0.4,12.0,3.0,,,174,16.0,14.0,,4.0
141,Africa,Gabon,0.9,,,1.0,257.0,167,2.0,24.0,572.0,75.0
77,North America,Martinique,37.0,,,6.0,,164,14.0,73.0,,437.0
67,Africa,Rwanda,,,,,537.0,154,,87.0,6959.0,12.0
60,North America,Guadeloupe,30.0,,,13.0,,148,12.0,76.0,,370.0
125,Asia,Myanmar,0.09,7.0,,,103.0,139,5.0,9.0,5596.0,3.0
18,Asia,Brunei ,2.0,,,2.0,28413.0,138,1.0,119.0,12430.0,315.0
4,Europe,Gibraltar,,,,,61203.0,133,,129.0,2062.0,3948.0
12,Asia,Cambodia,,,,1.0,345.0,122,,110.0,5768.0,7.0
63,Africa,Madagascar,,,,1.0,85.0,121,,58.0,2357.0,4.0
92,Africa,Ethiopia,0.03,,,,93.0,116,3.0,21.0,10736.0,1.0
59,North America,Trinidad and Tobago,6.0,,,,1053.0,115,8.0,48.0,1473.0,82.0
92,Asia,Maldives,,,,2.0,8688.0,108,,16.0,4696.0,200.0
22,South America,French Guiana,3.0,,,1.0,,107,1.0,84.0,,358.0
73,Africa,Liberia,2.0,,,,,101,8.0,20.0,,20.0
30,North America,Aruba,19.0,,,4.0,14377.0,100,2.0,68.0,1535.0,937.0
55,North America,Bermuda,80.0,,,10.0,15238.0,99,5.0,39.0,949.0,1590.0
55,Europe,Monaco,102.0,,,2.0,,94,4.0,35.0,,2395.0
23,Africa,Togo,0.7,,,,572.0,88,6.0,59.0,4733.0,11.0
76,Africa,Equatorial Guinea,0.7,,,,609.0,84,1.0,7.0,854.0,60.0
80,Africa,Cabo Verde,2.0,,,,,82,1.0,1.0,,147.0
25,Europe,Liechtenstein,26.0,,,,23605.0,81,1.0,55.0,900.0,2124.0
40,North America,Barbados,21.0,,,4.0,4252.0,76,6.0,30.0,1222.0,264.0
36,Africa,Zambia,0.2,,,1.0,141.0,76,3.0,37.0,2586.0,4.0
28,Africa,Uganda,,,,,380.0,74,,46.0,17388.0,2.0
39,North America,Sint Maarten,280.0,,,8.0,6204.0,73,12.0,22.0,266.0,1703.0
47,North America,Bahamas,28.0,,,1.0,,72,11.0,14.0,,183.0
65,North America,Haiti,0.4,,,,61.0,72,5.0,2.0,690.0,6.0
54,South America,Guyana,9.0,,,5.0,477.0,70,7.0,9.0,375.0,89.0
58,North America,Cayman Islands,15.0,,,3.0,11838.0,66,1.0,7.0,778.0,1004.0
53,Africa,Sierra Leone,0.1,,,,,64,1.0,10.0,,8.0
43,Africa,Libya,0.3,,,,195.0,60,2.0,15.0,1337.0,9.0
21,Australia/Oceania,French Polynesia,,,,1.0,6418.0,57,,36.0,1803.0,203.0
26,Africa,Benin,0.08,,,,,54,1.0,27.0,,4.0
47,Africa,Guinea-Bissau,,,,,762.0,50,,3.0,1500.0,25.0
38,Asia,Nepal,,,,,316.0,48,,10.0,9200.0,2.0
37,Africa,Mozambique,,,,,42.0,46,,9.0,1325.0,1.0
18,Asia,Macao,,,,1.0,,45,,27.0,,69.0
33,Asia,Syria,0.2,,,,,42,3.0,6.0,,2.0
33,Africa,Eritrea,,,,,,39,,6.0,,11.0
17,North America,Saint Martin,52.0,,,3.0,,38,2.0,19.0,,983.0
27,Asia,Mongolia,,1.0,,,2207.0,36,,9.0,7234.0,11.0
27,Africa,Malawi,0.2,,,1.0,27.0,33,3.0,3.0,519.0,2.0
25,Africa,Chad,,,,,,33,,8.0,,2.0
22,Africa,Eswatini,0.9,,,,615.0,31,1.0,8.0,714.0,27.0
23,Africa,Zimbabwe,0.3,1.0,,,367.0,29,4.0,2.0,5450.0,2.0
17,Africa,Angola,0.06,,,,,25,2.0,6.0,,0.8
11,North America,Antigua and Barbuda,31.0,,,1.0,1103.0,24,3.0,10.0,108.0,245.0
22,Asia,Timor-Leste,,,,,244.0,23,,1.0,322.0,17.0
21,Africa,Botswana,0.4,,,,1885.0,22,1.0,,4432.0,9.0
15,Asia,Laos,,,,,201.0,19,,4.0,1461.0,3.0
11,North America,Belize,5.0,,,1.0,2052.0,18,2.0,5.0,816.0,45.0
10,Australia/Oceania,Fiji,,,,,,18,,8.0,,20.0
1,Australia/Oceania,New Caledonia,,,,1.0,13212.0,18,,17.0,3772.0,63.0
6,Africa,CAR,,,,,,16,,10.0,,3.0
7,North America,Dominica,,,,,5237.0,16,,9.0,377.0,222.0
9,Africa,Namibia,,,,,206.0,16,,7.0,524.0,6.0
9,North America,Grenada,,,,4.0,818.0,15,,6.0,92.0,133.0
14,North America,Saint Kitts and Nevis,,,,,4831.0,15,,1.0,257.0,282.0
0,North America,Saint Lucia,,,,,1982.0,15,,15.0,364.0,82.0
2,North America,Curaçao,6.0,,,,1853.0,14,1.0,11.0,304.0,85.0
10,North America,St. Vincent Grenadines,,,,,892.0,13,,3.0,99.0,117.0
1,South America,Falkland Islands,,,,,96839.0,12,,11.0,337.0,3448.0
1,North America,Nicaragua,0.5,,,,,11,3.0,7.0,,2.0
6,Africa,Burundi,0.08,,,,24.0,11,1.0,4.0,284.0,0.9
6,North America,Turks and Caicos,26.0,,,,2144.0,11,1.0,4.0,83.0,284.0
0,North America,Greenland,,,,,20257.0,11,,11.0,1150.0,194.0
9,North America,Montserrat,,,,1.0,7212.0,11,,2.0,36.0,2204.0
5,Africa,Seychelles,,,,,,11,,6.0,,112.0
7,Africa,Gambia,0.4,,,,131.0,10,1.0,2.0,316.0,4.0
3,South America,Suriname,2.0,,,,689.0,10,1.0,6.0,404.0,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
7,Europe,Vatican City,,,,,,9,,2.0,,11236.0
8,Australia/Oceania,Papua New Guinea,,,,,68.0,8,,,604.0,0.9
0,Africa,Mauritania,0.2,,,,208.0,7,1.0,6.0,969.0,2.0
4,Asia,Bhutan,,,,,11603.0,7,,3.0,8953.0,9.0
0,North America,St. Barth,,,,,,6,,6.0,,607.0
1,Africa,Western Sahara,,,,,,6,,5.0,,10.0
1,North America,British Virgin Islands,33.0,,,,,5,1.0,3.0,,165.0
5,North America,Caribbean Netherlands,,,,,4195.0,5,,,110.0,191.0
5,Africa,South Sudan,,1.0,,,,5,,,,0.4
4,Africa,Sao Tome and Principe,,,,,87.0,4,,,19.0,18.0
2,North America,Anguilla,,,,,,3,,1.0,,200.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
0,Asia,Yemen,,,,,4.0,1,,1.0,120.0,0.03
915,Asia,China,3.0,6.0,,57.0,,82804,4632.0,77257.0,,58.0
796301,North America,Total:,,1620.0,109.0,16249.0,,955752,54080.0,105371.0,,
699460,Europe,Total:,,12.0,,26669.0,,1193288,114259.0,379569.0,,
214287,Asia,Total:,,666.0,5.0,6075.0,,435942,16217.0,205438.0,,
55160,South America,Total:,,603.0,21.0,9511.0,,103931,5094.0,43677.0,,
1855,Australia/Oceania,Total:,,13.0,4.0,46.0,,8232,95.0,6282.0,,
18271,Africa,Total:,,14.0,3.0,173.0,,28106,1301.0,8534.0,,
61,,Total:,,,,4.0,,721,15.0,645.0,,
484893,Europe,European Union,207.7280027575667,12.0,0.0,21868.0,16683.304715960418,923904,92491.0,346270.0,7428250.0,2075.0206253551905
