ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
954532,North America,North America,,2298.0,140.0,17724.0,,1227253,71920.0,200801.0,,
742300,Europe,Europe,,79.0,12.0,18030.0,,1399142,137421.0,519421.0,,
239144,Asia,Asia,,136.0,2.0,5627.0,,533977,18963.0,275870.0,,
116920,South America,South America,,222.0,6.0,9816.0,,190321,9486.0,63915.0,,
1127,Australia/Oceania,Oceania,,19.0,1.0,31.0,,8367,113.0,7127.0,,
25915,Africa,Africa,,91.0,5.0,126.0,,41537,1696.0,13926.0,,
2079999,All,World,30.7,2845.0,166.0,51358.0,,3401318,239614.0,1081705.0,,436.0
904113,North America,USA,199.0,422.0,23.0,16481.0,20241.0,1131452,65776.0,161563.0,6699878.0,3418.0
75714,Europe,Spain,531.0,,,2500.0,32699.0,242988,24824.0,142450.0,1528833.0,5197.0
100943,Europe,Italy,467.0,,,1578.0,33962.0,207428,28236.0,78249.0,2053425.0,3431.0
149600,Europe,UK,405.0,,,1559.0,15082.0,177454,27510.0,0.0,1023824.0,2614.0
92540,Europe,France,377.0,,,3878.0,16856.0,167346,24594.0,50212.0,1100228.0,2564.0
30441,Europe,Germany,80.0,,,2189.0,30400.0,164077,6736.0,126900.0,2547052.0,1958.0
65326,Asia,Turkey,39.0,,,1480.0,12747.0,122392,3258.0,53808.0,1075048.0,1451.0
100042,Europe,Russia,8.0,,,2300.0,25354.0,114431,1169.0,13220.0,3700000.0,784.0
13237,Asia,Iran,73.0,,,2899.0,5656.0,95646,6091.0,76318.0,475023.0,1139.0
47751,South America,Brazil,30.0,93.0,2.0,8318.0,1597.0,92202,6412.0,38039.0,339552.0,434.0
28919,North America,Canada,90.0,,,557.0,22050.0,55061,3391.0,22751.0,832222.0,1459.0
29437,Europe,Belgium,665.0,,,740.0,21847.0,49032,7703.0,11892.0,253198.0,4231.0
28206,South America,Peru,34.0,,,658.0,10388.0,40459,1124.0,11129.0,342498.0,1227.0
34648,Europe,Netherlands,286.0,,,735.0,13184.0,39791,4893.0,0.0,225899.0,2322.0
26106,Asia,India,0.9,79.0,,,708.0,37336,1223.0,10007.0,976363.0,27.0
4051,Europe,Switzerland,203.0,,,167.0,31371.0,29705,1754.0,23900.0,271500.0,3432.0
23360,South America,Ecuador,60.0,,,149.0,4078.0,26336,1063.0,1913.0,71950.0,1493.0
22697,Europe,Portugal,99.0,,,154.0,40205.0,25351,1007.0,1647.0,409961.0,2486.0
20373,Asia,Saudi Arabia,5.0,,,117.0,9392.0,24097,169.0,3555.0,326955.0,692.0
17862,Europe,Sweden,263.0,,,531.0,11833.0,21520,2653.0,1005.0,119500.0,2131.0
6182,Europe,Ireland,256.0,,,123.0,31179.0,20833,1265.0,13386.0,153954.0,4219.0
6390,North America,Mexico,15.0,1515.0,113.0,378.0,707.0,20739,1972.0,12377.0,91188.0,161.0
12982,Asia,Pakistan,2.0,22.0,,111.0,878.0,18114,417.0,4715.0,193859.0,82.0
15817,Asia,Singapore,3.0,,,23.0,24600.0,17101,16.0,1268.0,143919.0,2923.0
7756,South America,Chile,12.0,,,392.0,9910.0,17008,234.0,9018.0,189433.0,890.0
6720,Asia,Israel,26.0,,,103.0,42108.0,16101,225.0,9156.0,364467.0,1860.0
1832,Europe,Austria,65.0,,,124.0,29321.0,15531,589.0,13110.0,264079.0,1724.0
11906,Europe,Belarus,10.0,,,92.0,19712.0,14917,93.0,2918.0,186262.0,1579.0
10875,Asia,Japan,4.0,,,328.0,1377.0,14305,455.0,2975.0,174150.0,113.0
12648,Asia,Qatar,4.0,,,72.0,33920.0,14096,12.0,1436.0,97726.0,4893.0
8963,Europe,Poland,17.0,,,160.0,9370.0,13105,651.0,3491.0,354628.0,346.0
10384,Asia,UAE,11.0,,,1.0,121330.0,13038,111.0,2543.0,1200000.0,1318.0
7495,Europe,Romania,39.0,,,249.0,9548.0,12567,744.0,4328.0,183688.0,653.0
9176,Europe,Ukraine,6.0,,,143.0,2711.0,10861,272.0,1413.0,118545.0,248.0
1407,Asia,S. Korea,5.0,6.0,2.0,55.0,12153.0,10780,250.0,9123.0,623069.0,210.0
8160,Asia,Indonesia,3.0,,,,374.0,10551,800.0,1591.0,102305.0,39.0
2122,Europe,Denmark,79.0,,,61.0,35665.0,9311,460.0,6729.0,206576.0,1608.0
7641,Europe,Serbia,21.0,,,65.0,10478.0,9205,185.0,1379.0,91551.0,1054.0
7109,Asia,Philippines,5.0,,,31.0,992.0,8772,579.0,1084.0,108680.0,80.0
7894,Asia,Bangladesh,1.0,,,1.0,426.0,8238,170.0,174.0,70239.0,50.0
7541,Europe,Norway,39.0,,,37.0,31835.0,7783,210.0,32.0,172586.0,1436.0
4125,Europe,Czechia,22.0,,,67.0,23311.0,7737,240.0,3372.0,249634.0,722.0
5588,North America,Dominican Republic,29.0,,,144.0,2339.0,7288,313.0,1387.0,25368.0,672.0
5141,South America,Colombia,6.0,,,118.0,2141.0,7006,314.0,1551.0,108950.0,138.0
905,Australia/Oceania,Australia,4.0,13.0,,29.0,23770.0,6780,93.0,5782.0,606126.0,266.0
5906,North America,Panama,44.0,188.0,4.0,85.0,7392.0,6720,192.0,622.0,31895.0,1557.0
1758,Asia,Malaysia,3.0,,,37.0,5215.0,6071,103.0,4210.0,168784.0,188.0
3453,Africa,South Africa,2.0,,,36.0,3668.0,5951,116.0,2382.0,217522.0,100.0
4029,Africa,Egypt,4.0,,,,879.0,5895,406.0,1460.0,90000.0,58.0
1833,Europe,Finland,39.0,,,49.0,17615.0,5051,218.0,3000.0,97600.0,912.0
3315,Africa,Morocco,5.0,,,1.0,1003.0,4569,171.0,1083.0,37006.0,124.0
3015,South America,Argentina,5.0,,,157.0,1361.0,4532,225.0,1292.0,61530.0,100.0
2745,Asia,Kuwait,7.0,,,70.0,41915.0,4377,30.0,1602.0,179000.0,1025.0
1880,Africa,Algeria,10.0,,,22.0,148.0,4154,453.0,1821.0,6500.0,95.0
2586,Europe,Moldova,30.0,,,237.0,2916.0,3980,122.0,1272.0,11763.0,987.0
497,Europe,Luxembourg,147.0,,,23.0,71720.0,3802,92.0,3213.0,44895.0,6074.0
2650,Asia,Kazakhstan,1.0,,,40.0,14301.0,3597,25.0,922.0,268534.0,192.0
1607,Asia,Bahrain,5.0,,,1.0,78799.0,3170,8.0,1555.0,134082.0,1863.0
180,Asia,Thailand,0.8,6.0,,61.0,2551.0,2966,54.0,2732.0,178083.0,42.0
1982,Europe,Hungary,35.0,79.0,12.0,52.0,8235.0,2942,335.0,625.0,79551.0,305.0
1098,Europe,Greece,13.0,,,36.0,7412.0,2612,140.0,1374.0,77251.0,251.0
1941,Asia,Oman,2.0,,,17.0,7923.0,2447,11.0,495.0,40459.0,479.0
1957,Asia,Afghanistan,2.0,,,7.0,272.0,2335,68.0,310.0,10593.0,60.0
1751,Africa,Nigeria,0.3,,,2.0,76.0,2170,68.0,351.0,15759.0,11.0
645,Asia,Iraq,2.0,,,,2372.0,2153,94.0,1414.0,95399.0,54.0
1138,Asia,Armenia,11.0,,,10.0,7484.0,2148,33.0,977.0,22177.0,725.0
