ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
667256,North America,North America,,874.0,109.0,14659.0,,792280,41646.0,83378.0,,
659014,Europe,Europe,,147.0,1.0,26386.0,,1060210,99875.0,301321.0,,
180418,Asia,Asia,,593.0,25.0,6418.0,,371377,14426.0,176533.0,,
46844,South America,South America,,234.0,12.0,7532.0,,78207,3665.0,27698.0,,
2936,Australia/Oceania,Oceania,,9.0,1.0,75.0,,8114,82.0,5096.0,,
15189,Africa,Africa,,,,195.0,,21741,1082.0,5470.0,,
1571719,All,World,20.6,1857.0,148.0,55272.0,,2332650,160791.0,600140.0,,299.0
631623,North America,USA,118.0,131.0,1.0,13551.0,11245.0,738923,39015.0,68285.0,3722209.0,2232.0
98980,Europe,Spain,441.0,,,7371.0,19896.0,194416,20639.0,74797.0,930230.0,4158.0
107771,Europe,Italy,384.0,,,2733.0,21598.0,175925,23227.0,44927.0,1305833.0,2910.0
96487,Europe,France,296.0,,,5833.0,7103.0,151793,19323.0,35983.0,463662.0,2325.0
51186,Europe,Germany,54.0,,,2922.0,20629.0,143724,4538.0,88000.0,1728357.0,1715.0
98409,Europe,UK,228.0,,,1559.0,6783.0,114217,15464.0,0.0,460437.0,1682.0
69986,Asia,Turkey,22.0,,,1894.0,7101.0,82329,1890.0,10453.0,598933.0,976.0
19850,Asia,Iran,60.0,,,3513.0,3931.0,80868,5031.0,55987.0,330137.0,963.0
23382,Europe,Belgium,471.0,,,1119.0,12597.0,37183,5453.0,8348.0,145997.0,3208.0
20527,South America,Brazil,11.0,203.0,11.0,6634.0,296.0,36925,2372.0,14026.0,62985.0,174.0
33423,Europe,Russia,2.0,,,8.0,12553.0,36793,313.0,3057.0,1831892.0,252.0
20706,North America,Canada,39.0,,,557.0,13677.0,33383,1470.0,11207.0,516216.0,885.0
27738,Europe,Netherlands,210.0,,,1279.0,9041.0,31589,3601.0,250.0,154911.0,1844.0
8936,Europe,Switzerland,158.0,,,386.0,25004.0,27404,1368.0,17100.0,216400.0,3166.0
