ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
3643,Europe,Switzerland,204.0,,,141.0,32378.0,29905,1762.0,24500.0,280220.0,3455.0
24674,South America,Ecuador,89.0,,,149.0,4458.0,29538,1564.0,3300.0,78659.0,1674.0
22693,Asia,Saudi Arabia,5.0,,,139.0,10127.0,27011,184.0,4134.0,352555.0,776.0
22550,Europe,Portugal,102.0,,,144.0,41860.0,25282,1043.0,1689.0,426836.0,2479.0
7870,North America,Mexico,17.0,1383.0,93.0,378.0,727.0,23471,2154.0,13447.0,93791.0,182.0
18633,Europe,Sweden,265.0,,,403.0,11833.0,22317,2679.0,1005.0,119500.0,2210.0
6817,Europe,Ireland,264.0,,,98.0,34302.0,21506,1303.0,13386.0,169377.0,4355.0
14134,Asia,Pakistan,2.0,102.0,5.0,111.0,962.0,20186,462.0,5590.0,212511.0,91.0
9362,South America,Chile,14.0,,,408.0,10788.0,19663,260.0,10041.0,206218.0,1029.0
16779,Asia,Singapore,3.0,,,22.0,24600.0,18205,18.0,1408.0,143919.0,3112.0
13410,Europe,Belarus,10.0,,,92.0,21614.0,16705,99.0,3196.0,204239.0,1768.0
6227,Asia,Israel,27.0,,,103.0,45872.0,16208,232.0,9749.0,397046.0,1873.0
1771,Europe,Austria,66.0,,,114.0,30462.0,15597,598.0,13228.0,274355.0,1732.0
13875,Asia,Qatar,4.0,,,72.0,36249.0,15551,12.0,1664.0,104435.0,5398.0
10409,Asia,Japan,4.0,,,321.0,1449.0,14877,487.0,3981.0,183251.0,118.0
11274,Asia,UAE,13.0,,,1.0,121330.0,14163,126.0,2763.0,1200000.0,1432.0
9070,Europe,Poland,18.0,,,160.0,9933.0,13693,678.0,3945.0,375948.0,362.0
7504,Europe,Romania,41.0,,,255.0,10163.0,13163,790.0,4869.0,195508.0,684.0
10077,Europe,Ukraine,7.0,,,158.0,2966.0,11913,288.0,1548.0,129723.0,272.0
8471,Asia,Indonesia,3.0,,,,413.0,11192,845.0,1876.0,112965.0,41.0
1332,Asia,S. Korea,5.0,8.0,2.0,55.0,12365.0,10801,252.0,9217.0,633921.0,211.0
2052,Europe,Denmark,84.0,,,62.0,40364.0,9523,484.0,6987.0,233799.0,1644.0
7720,Europe,Serbia,22.0,,,54.0,11664.0,9464,193.0,1551.0,101911.0,1083.0
8215,Asia,Bangladesh,1.0,,,1.0,494.0,9455,177.0,1063.0,81434.0,57.0
7402,Asia,Philippines,6.0,,,31.0,1102.0,9223,607.0,1214.0,120736.0,84.0
6015,North America,Dominican Republic,31.0,,,144.0,2775.0,7954,333.0,1606.0,30102.0,733.0
7604,Europe,Norway,39.0,,,37.0,31835.0,7847,211.0,32.0,172586.0,1447.0
3946,Europe,Czechia,23.0,,,62.0,24062.0,7781,248.0,3587.0,257678.0,727.0
5606,South America,Colombia,7.0,,,118.0,2252.0,7668,340.0,1722.0,114602.0,151.0
6356,North America,Panama,46.0,107.0,3.0,91.0,7986.0,7197,200.0,641.0,34459.0,1668.0
878,Australia/Oceania,Australia,4.0,21.0,,29.0,24828.0,6822,95.0,5849.0,633107.0,268.0
4103,Africa,South Africa,2.0,,,36.0,4144.0,6783,131.0,2549.0,245747.0,114.0
4474,Africa,Egypt,4.0,,,,879.0,6465,429.0,1562.0,90000.0,63.0
1780,Asia,Malaysia,3.0,,,27.0,6051.0,6298,105.0,4413.0,195833.0,195.0
2024,Europe,Finland,42.0,,,49.0,18463.0,5254,230.0,3000.0,102300.0,948.0
3169,Asia,Kuwait,9.0,,,72.0,45988.0,4983,38.0,1776.0,196397.0,1167.0
3291,Africa,Morocco,5.0,,,1.0,1141.0,4903,174.0,1438.0,42112.0,133.0
3183,South America,Argentina,5.0,,,157.0,1456.0,4783,246.0,1354.0,65813.0,106.0
2075,Africa,Algeria,11.0,,,22.0,148.0,4474,463.0,1936.0,6500.0,102.0
2614,Europe,Moldova,31.0,,,237.0,5069.0,4121,125.0,1382.0,20447.0,1022.0
2853,Asia,Kazakhstan,1.0,44.0,,40.0,16343.0,3964,27.0,1084.0,306861.0,211.0
349,Europe,Luxembourg,153.0,,,22.0,76869.0,3824,96.0,3379.0,48118.0,6109.0
1657,Asia,Bahrain,5.0,,,1.0,84719.0,3383,8.0,1718.0,144155.0,1988.0
2054,Europe,Hungary,36.0,37.0,11.0,55.0,8691.0,3035,351.0,630.0,83958.0,314.0
193,Asia,Thailand,0.8,18.0,,61.0,3264.0,2987,54.0,2740.0,227860.0,43.0
2274,Asia,Afghanistan,2.0,,,7.0,284.0,2704,85.0,345.0,11068.0,69.0
1108,Europe,Greece,14.0,,,37.0,7611.0,2626,144.0,1374.0,79332.0,252.0
1806,Asia,Oman,2.0,,,17.0,7923.0,2568,12.0,750.0,40459.0,503.0
2071,Africa,Nigeria,0.4,,,4.0,85.0,2558,87.0,400.0,17566.0,12.0
1316,Asia,Armenia,12.0,,,10.0,8159.0,2386,35.0,1035.0,24177.0,805.0
709,Asia,Iraq,2.0,,,,2567.0,2296,97.0,1490.0,103262.0,57.0
1922,Africa,Ghana,0.6,,,4.0,3767.0,2169,18.0,229.0,117049.0,70.0
820,Asia,Uzbekistan,0.3,,,8.0,7247.0,2149,10.0,1319.0,242536.0,64.0
528,Europe,Croatia,19.0,,,15.0,9277.0,2096,79.0,1489.0,38084.0,511.0
1060,Africa,Cameroon,2.0,,,12.0,,2077,64.0,953.0,,78.0
466,Asia,Azerbaijan,2.0,,,17.0,15576.0,1932,25.0,1441.0,157932.0,191.0
955,Europe,Bosnia and Herzegovina,23.0,,,4.0,10341.0,1857,77.0,825.0,33928.0,566.0
72,Europe,Iceland,29.0,,,,147713.0,1799,10.0,1717.0,50406.0,5272.0
1386,Europe,Estonia,41.0,,,7.0,41617.0,1700,55.0,259.0,55206.0,1282.0
755,North America,Cuba,6.0,,,13.0,4727.0,1649,67.0,827.0,53545.0,146.0
1237,Europe,Bulgaria,11.0,,,39.0,6856.0,1618,73.0,308.0,47636.0,233.0
1352,South America,Bolivia,7.0,124.0,5.0,3.0,655.0,1594,76.0,166.0,7651.0,137.0
1174,Africa,Guinea,0.5,,,,,1586,7.0,405.0,,121.0
482,Europe,North Macedonia,40.0,,,21.0,8278.0,1511,84.0,945.0,17246.0,725.0
191,Australia/Oceania,New Zealand,4.0,,,,31665.0,1487,20.0,1276.0,152696.0,308.0
1102,Europe,Slovenia,46.0,,,21.0,26706.0,1439,96.0,241.0,55520.0,692.0
729,Europe,Lithuania,17.0,,,17.0,52044.0,1410,46.0,635.0,141678.0,518.0
765,Europe,Slovakia,4.0,,,7.0,17624.0,1408,24.0,619.0,96220.0,258.0
728,Africa,Ivory Coast,0.6,,,,409.0,1398,17.0,653.0,10778.0,53.0
801,Africa,Senegal,0.5,,,4.0,28.0,1182,9.0,372.0,466.0,71.0
424,Africa,Djibouti,2.0,,,,14024.0,1112,2.0,686.0,13856.0,1126.0
855,North America,Honduras,8.0,45.0,6.0,10.0,486.0,1055,82.0,118.0,4810.0,107.0
157,Asia,Hong Kong,0.5,,,3.0,20674.0,1040,4.0,879.0,154989.0,139.0
643,Africa,Tunisia,4.0,,,25.0,2065.0,1013,42.0,328.0,24406.0,86.0
515,Europe,Latvia,8.0,,,4.0,34061.0,879,16.0,348.0,64245.0,466.0
561,Asia,Cyprus,12.0,,,15.0,51573.0,872,15.0,296.0,62267.0,722.0
245,Asia,Kyrgyzstan,2.0,35.0,,13.0,8658.0,830,10.0,575.0,56488.0,127.0
233,Europe,Albania,11.0,,,7.0,3081.0,795,31.0,531.0,8866.0,276.0
196,Africa,Niger,1.0,,,,219.0,750,36.0,518.0,5309.0,31.0
210,Europe,Andorra,582.0,,,17.0,21653.0,748,45.0,493.0,1673.0,9681.0
347,North America,Costa Rica,1.0,,,6.0,2719.0,739,6.0,386.0,13851.0,145.0
512,Asia,Lebanon,4.0,,,43.0,5749.0,737,25.0,200.0,39238.0,108.0
646,Africa,Somalia,2.0,,,2.0,,722,32.0,44.0,,45.0
527,Asia,Sri Lanka,0.3,,,1.0,1177.0,718,7.0,184.0,25206.0,34.0
54,,Diamond Princess,,,,4.0,,712,13.0,645.0,,
614,North America,Guatemala,0.9,15.0,,5.0,402.0,703,17.0,72.0,7200.0,39.0
576,Africa,Sudan,0.9,86.0,,,,678,41.0,61.0,,15.0
566,Africa,DRC,0.4,,,,,674,33.0,75.0,,8.0
77,Africa,Burkina Faso,2.0,,,,,662,45.0,540.0,,32.0
196,South America,Uruguay,5.0,,,10.0,6316.0,655,17.0,442.0,21939.0,189.0
409,Africa,Mayotte,22.0,,,4.0,10996.0,650,6.0,235.0,3000.0,2383.0
357,Asia,Georgia,2.0,,,6.0,3987.0,589,9.0,223.0,15904.0,148.0
455,Europe,San Marino,1208.0,,,5.0,72235.0,582,41.0,86.0,2451.0,17152.0
323,Africa,Mali,1.0,,,,107.0,563,27.0,213.0,2172.0,28.0
363,North America,El Salvador,2.0,65.0,1.0,3.0,4685.0,555,12.0,180.0,30387.0,86.0
97,Europe,Channel Islands,236.0,,,,30725.0,544,41.0,406.0,5342.0,3129.0
508,Asia,Maldives,2.0,,,2.0,15405.0,527,1.0,18.0,8327.0,975.0
297,Africa,Tanzania,0.3,,,7.0,,480,16.0,167.0,,8.0
81,Europe,Malta,9.0,,,1.0,81994.0,477,4.0,392.0,36204.0,1080.0
422,North America,Jamaica,3.0,6.0,1.0,2.0,1902.0,469,9.0,38.0,5633.0,158.0
274,Africa,Kenya,0.4,,,2.0,442.0,465,24.0,167.0,23780.0,9.0
85,Asia,Jordan,0.9,,,5.0,8291.0,461,9.0,367.0,84593.0,45.0
98,Asia,Taiwan,0.3,4.0,,,2705.0,436,6.0,332.0,64436.0,18.0
123,Africa,Réunion,,,,2.0,,423,,300.0,,472.0
260,South America,Paraguay,1.0,26.0,,7.0,1509.0,396,10.0,126.0,10766.0,56.0
189,South America,Venezuela,0.4,,,1.0,16984.0,357,10.0,158.0,482953.0,13.0
274,Asia,Palestine,0.4,,,,6312.0,353,2.0,77.0,32200.0,69.0
245,Africa,Gabon,2.0,,,1.0,325.0,335,5.0,85.0,724.0,151.0
7,Africa,Mauritius,8.0,,,3.0,12603.0,332,10.0,315.0,16028.0,261.0
65,Europe,Montenegro,13.0,,,2.0,12445.0,322,8.0,249.0,7816.0,513.0
28,Europe,Isle of Man,259.0,,,21.0,39267.0,321,22.0,271.0,3339.0,3775.0
305,Africa,Equatorial Guinea,0.7,,,,609.0,315,1.0,9.0,854.0,225.0
52,Asia,Vietnam,,,,8.0,2681.0,271,,219.0,261004.0,3.0
135,Africa,Rwanda,,,,,2652.0,259,,124.0,34350.0,20.0
237,Africa,Guinea-Bissau,0.5,,,,762.0,257,1.0,19.0,1500.0,131.0
195,Africa,Congo,2.0,,,,,229,9.0,25.0,,41.0
2,Europe,Faeroe Islands,,,,,165074.0,187,,185.0,8066.0,3827.0
82,North America,Martinique,37.0,,,5.0,,179,14.0,83.0,,477.0
129,Africa,Sierra Leone,1.0,,,,,166,8.0,29.0,,21.0
130,Africa,Cabo Verde,4.0,,,,1423.0,165,2.0,33.0,791.0,297.0
82,Africa,Liberia,4.0,,,,,158,18.0,58.0,,31.0
106,Asia,Myanmar,0.1,,,,160.0,155,6.0,43.0,8703.0,3.0
45,North America,Guadeloupe,30.0,,,6.0,,152,12.0,95.0,,380.0
51,Africa,Madagascar,,,,1.0,130.0,149,,98.0,3611.0,5.0
12,Europe,Gibraltar,,,,,80467.0,144,,132.0,2711.0,4274.0
9,Asia,Brunei ,2.0,,,2.0,32600.0,138,1.0,128.0,14262.0,315.0
57,Africa,Ethiopia,0.03,,,,194.0,135,3.0,75.0,22330.0,1.0
126,Asia,Tajikistan,0.2,,,,,128,2.0,,,13.0
29,South America,French Guiana,3.0,,,2.0,,128,1.0,98.0,,429.0
48,Africa,Togo,1.0,,,,897.0,124,9.0,67.0,7425.0,15.0
43,Africa,Zambia,0.2,,,1.0,374.0,124,3.0,78.0,6882.0,7.0
2,Asia,Cambodia,,,,1.0,740.0,122,,120.0,12378.0,7.0
68,Africa,Chad,0.6,,,,,117,10.0,39.0,,7.0
15,North America,Trinidad and Tobago,6.0,,,,1386.0,116,8.0,93.0,1940.0,83.0
57,North America,Bermuda,112.0,,,4.0,50483.0,115,7.0,51.0,3144.0,1847.0
99,Africa,Eswatini,0.9,,,,615.0,112,1.0,12.0,714.0,97.0
17,North America,Aruba,19.0,,,4.0,16447.0,100,2.0,81.0,1756.0,937.0
13,Europe,Monaco,102.0,,,1.0,,95,4.0,78.0,,2421.0
46,Africa,Benin,0.2,,,,,90,2.0,42.0,,7.0
37,Africa,Uganda,,,,,858.0,89,,52.0,39232.0,2.0
69,North America,Haiti,0.8,3.0,1.0,,82.0,88,9.0,10.0,935.0,8.0
48,North America,Bahamas,28.0,,,1.0,3441.0,83,11.0,24.0,1353.0,211.0
51,South America,Guyana,11.0,,,2.0,736.0,82,9.0,22.0,579.0,104.0
31,North America,Barbados,24.0,1.0,,4.0,8421.0,82,7.0,44.0,2420.0,285.0
26,Europe,Liechtenstein,26.0,,,,23605.0,82,1.0,55.0,900.0,2151.0
61,Africa,Mozambique,,,,,79.0,80,,19.0,2466.0,3.0
19,North America,Sint Maarten,303.0,,,7.0,7673.0,76,13.0,44.0,329.0,1773.0
59,Asia,Nepal,,,,,2166.0,75,,16.0,63102.0,3.0
63,North America,Cayman Islands,15.0,,,3.0,29320.0,74,1.0,10.0,1927.0,1126.0
62,Africa,CAR,,,,,,72,,10.0,,15.0
38,Africa,Libya,0.4,,,,314.0,63,3.0,22.0,2155.0,9.0
7,Australia/Oceania,French Polynesia,,,,1.0,9459.0,58,,51.0,2657.0,206.0
46,Africa,South Sudan,,,,,111.0,46,,,1247.0,4.0
6,Asia,Macao,,,,1.0,,45,,39.0,,69.0
14,Asia,Syria,0.2,,,,,44,3.0,27.0,,3.0
28,Asia,Mongolia,,1.0,,,2517.0,40,,12.0,8250.0,12.0
27,Africa,Malawi,0.2,,,1.0,47.0,39,3.0,9.0,892.0,2.0
13,Africa,Eritrea,,,,,,39,,26.0,,11.0
8,North America,Saint Martin,78.0,,,3.0,,38,3.0,27.0,,983.0
22,Africa,Angola,0.06,,,,15.0,35,2.0,11.0,481.0,1.0
25,Africa,Zimbabwe,0.3,,,,514.0,34,4.0,5.0,7642.0,2.0
7,North America,Antigua and Barbuda,31.0,,,1.0,1542.0,25,3.0,15.0,151.0,255.0
4,Asia,Timor-Leste,,,,,504.0,24,,20.0,664.0,18.0
14,Africa,Botswana,0.4,,,,3264.0,23,1.0,8.0,7675.0,10.0
8,North America,Grenada,,,,4.0,12495.0,21,,13.0,1406.0,187.0
10,Asia,Laos,,,,,300.0,19,,9.0,2184.0,3.0
3,North America,Belize,5.0,,,1.0,2623.0,18,2.0,13.0,1043.0,45.0
4,Australia/Oceania,Fiji,,,,,1123.0,18,,14.0,1007.0,20.0
1,Australia/Oceania,New Caledonia,,,,1.0,17328.0,18,,17.0,4947.0,63.0
3,North America,Saint Lucia,,,,,2429.0,18,,15.0,446.0,98.0
7,Africa,Gambia,0.4,,,,166.0,17,1.0,9.0,401.0,7.0
2,North America,Curaçao,6.0,,,,2139.0,16,1.0,13.0,351.0,98.0
11,Africa,Sao Tome and Principe,5.0,,,,87.0,16,1.0,4.0,19.0,73.0
3,North America,Dominica,,,,,5320.0,16,,13.0,383.0,222.0
8,Africa,Namibia,,,,,442.0,16,,8.0,1122.0,6.0
8,North America,St. Vincent Grenadines,,,,,973.0,16,,8.0,108.0,144.0
3,North America,Nicaragua,0.8,1.0,2.0,,,15,5.0,7.0,,2.0
7,Africa,Burundi,0.08,,,,24.0,15,1.0,7.0,284.0,1.0
7,North America,Saint Kitts and Nevis,,,,,5526.0,15,,8.0,294.0,282.0
0,South America,Falkland Islands,,,,,111494.0,13,,13.0,388.0,3736.0
6,North America,Turks and Caicos,26.0,,,,2144.0,12,1.0,5.0,83.0,310.0
3,North America,Montserrat,200.0,,,1.0,7212.0,11,1.0,7.0,36.0,2204.0
0,North America,Greenland,,,,,22706.0,11,,11.0,1289.0,194.0
9,Europe,Vatican City,,,,,,11,,2.0,,13733.0
5,Africa,Seychelles,,,,,,11,,6.0,,112.0
7,Asia,Yemen,0.07,,,,4.0,10,2.0,1.0,120.0,0.3
0,South America,Suriname,2.0,,,,689.0,10,1.0,9.0,404.0,17.0
7,,MS Zaandam,,,,,,9,2.0,,,
1,Africa,Mauritania,0.2,,,,222.0,8,1.0,6.0,1032.0,2.0
2,Australia/Oceania,Papua New Guinea,,,,,268.0,8,,6.0,2402.0,0.9
2,Asia,Bhutan,,,,,14230.0,7,,5.0,10980.0,9.0
2,North America,British Virgin Islands,33.0,,,,,6,1.0,3.0,,198.0
6,North America,Caribbean Netherlands,,,,,4195.0,6,,,110.0,229.0
0,North America,St. Barth,,,,,,6,,6.0,,607.0
1,Africa,Western Sahara,,,,,,6,,5.0,,10.0
0,North America,Anguilla,,,,,,3,,3.0,,200.0
3,Africa,Comoros,,,,,,3,,,,3.0
1,North America,Saint Pierre Miquelon,,,,,,1,,,,173.0
481,Asia,China,3.0,3.0,,33.0,,82880,4633.0,77766.0,,58.0
996258,North America,Total:,,1626.0,107.0,17392.0,,1292707,75261.0,221188.0,,
766234,Europe,Total:,,37.0,11.0,17275.0,,1447540,140614.0,540692.0,,
243747,Asia,Total:,,243.0,7.0,5363.0,,559045,19624.0,295674.0,,
127778,South America,Total:,,829.0,31.0,9854.0,,212641,10871.0,73992.0,,
1083,Australia/Oceania,Total:,,21.0,,31.0,,8411,115.0,7213.0,,
28518,Africa,Total:,,86.0,,132.0,,45466,1802.0,15146.0,,
61,,Total:,,,,4.0,,721,15.0,645.0,,
444491,Europe,European Union,242.2478955296613,37.0,11.0,12634.0,25484.857722140663,1038173,107861.0,485571.0,11347146.0,2331.660418925423
