ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
806528,North America,North America,,2056.0,194.0,16346.0,,998393,56389.0,135476.0,,
711461,Europe,Europe,,620.0,23.0,26354.0,,1225934,117347.0,397126.0,,
219663,Asia,Asia,,1017.0,1.0,6058.0,,449233,16604.0,212966.0,,
70176,South America,South America,,1156.0,35.0,9620.0,,121322,5573.0,45573.0,,
1613,Australia/Oceania,Oceania,,22.0,2.0,46.0,,8254,98.0,6543.0,,
19372,Africa,Africa,,,,148.0,,29840,1328.0,9140.0,,
1828874,All,World,25.3,4871.0,255.0,58576.0,,2833697,197354.0,807469.0,,364.0
763109,North America,USA,158.0,526.0,24.0,15097.0,15219.0,925758,52217.0,110432.0,5037473.0,2797.0
104885,Europe,Spain,482.0,,,7705.0,19896.0,219764,22524.0,92355.0,930230.0,4700.0
106527,Europe,Italy,430.0,,,2173.0,27164.0,192994,25969.0,60498.0,1642356.0,3192.0
94090,Europe,France,341.0,,,4870.0,7103.0,159828,22245.0,43493.0,463662.0,2449.0
39439,Europe,Germany,69.0,,,2908.0,24738.0,154999,5760.0,109800.0,2072669.0,1850.0
123614,Europe,UK,287.0,,,1559.0,9016.0,143464,19506.0,0.0,612031.0,2113.0
80575,Asia,Turkey,31.0,,,1790.0,9844.0,104912,2600.0,21737.0,830257.0,1244.0
16021,Asia,Iran,66.0,,,3121.0,4761.0,88194,5574.0,66599.0,399927.0,1050.0
62439,Europe,Russia,4.0,,,2300.0,17474.0,68622,615.0,5568.0,2550000.0,470.0
22684,South America,Brazil,17.0,1048.0,34.0,8318.0,1373.0,54043,3704.0,27655.0,291922.0,254.0
27492,Europe,Belgium,576.0,,,970.0,16313.0,44293,6679.0,10122.0,189067.0,3822.0
26117,North America,Canada,61.0,,,557.0,17490.0,43888,2302.0,15469.0,660108.0,1163.0
31996,Europe,Netherlands,250.0,,,963.0,10913.0,36535,4289.0,0.0,187000.0,2132.0
6088,Europe,Switzerland,184.0,,,386.0,27182.0,28677,1589.0,21000.0,235252.0,3313.0
18252,Asia,India,0.6,83.0,,,420.0,24530,780.0,5498.0,579957.0,18.0
20715,Europe,Portugal,84.0,,,188.0,30967.0,22797,854.0,1228.0,315758.0,2236.0
20777,South America,Ecuador,33.0,,,127.0,3203.0,22719,576.0,1366.0,56513.0,1288.0
13518,South America,Peru,19.0,,,505.0,6016.0,21648,634.0,7496.0,198349.0,657.0
7937,Europe,Ireland,205.0,,,142.0,22598.0,18184,1014.0,9233.0,111584.0,3683.0
14410,Europe,Sweden,213.0,,,547.0,9357.0,17567,2152.0,1005.0,94500.0,1739.0
12926,Asia,Saudi Arabia,4.0,,,93.0,5745.0,15102,127.0,2049.0,200000.0,434.0
2669,Europe,Austria,59.0,,,156.0,23615.0,15071,530.0,11872.0,212686.0,1673.0
8861,Asia,Israel,22.0,,,137.0,34971.0,15058,194.0,6003.0,302691.0,1740.0
4502,North America,Mexico,9.0,1239.0,152.0,378.0,398.0,12872,1221.0,7149.0,51297.0,100.0
10954,Asia,Japan,3.0,117.0,,263.0,1120.0,12829,345.0,1530.0,141600.0,101.0
11725,Asia,Singapore,2.0,618.0,,24.0,20815.0,12693,12.0,956.0,121774.0,2170.0
5805,South America,Chile,9.0,,,408.0,7442.0,12306,174.0,6327.0,142267.0,644.0
8932,Asia,Pakistan,1.0,,,111.0,625.0,11940,253.0,2755.0,138147.0,54.0
8272,Europe,Poland,13.0,,,160.0,7007.0,10892,494.0,2126.0,265201.0,288.0
1843,Asia,S. Korea,5.0,10.0,,55.0,11609.0,10718,240.0,8635.0,595161.0,209.0
7033,Europe,Romania,29.0,,,241.0,6321.0,10417,567.0,2817.0,121602.0,541.0
7457,Asia,UAE,6.0,,,1.0,79875.0,9281,64.0,1760.0,790000.0,938.0
7590,Europe,Belarus,7.0,,,92.0,13845.0,8773,63.0,1120.0,130824.0,928.0
7706,Asia,Qatar,3.0,,,72.0,26340.0,8525,10.0,809.0,75888.0,2959.0
6520,Asia,Indonesia,3.0,,,,234.0,8211,689.0,1002.0,64054.0,30.0
