ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1099553,North America,North America,,1693.0,122.0,17655.0,,1520134,91369.0,329212.0,,
828698,Europe,Europe,,29.0,4.0,13885.0,,1653041,153930.0,670413.0,,
190928,South America,South America,,726.0,32.0,10155.0,,320843,17048.0,112867.0,,
279735,Asia,Asia,,1258.0,41.0,5001.0,,684965,22501.0,382729.0,,
41434,Africa,Africa,,,,220.0,,67778,2355.0,23989.0,,
746,Australia/Oceania,Oceania,,22.0,,19.0,,8571,118.0,7707.0,,
2441149,All,World,36.9,3728.0,199.0,46939.0,,4256053,287336.0,1527568.0,,546.0
1041814,North America,USA,247.0,,,16484.0,29063.0,1385834,81795.0,262225.0,9619855.0,4187.0
63553,Europe,Spain,572.0,,,1650.0,52781.0,268143,26744.0,177846.0,2467761.0,5735.0
190651,Europe,UK,472.0,,,1559.0,28309.0,223060,32065.0,0.0,1921770.0,3286.0
179534,Europe,Russia,14.0,,,2300.0,38625.0,221344,2009.0,39801.0,5636763.0,1517.0
82488,Europe,Italy,508.0,,,999.0,43112.0,219814,30739.0,106587.0,2606652.0,3636.0
94056,Europe,France,408.0,,,2712.0,21213.0,177423,26643.0,56724.0,1384633.0,2718.0
19298,Europe,Germany,91.0,,,1576.0,32891.0,172576,7661.0,145617.0,2755770.0,2060.0
90557,South America,Brazil,55.0,451.0,28.0,8318.0,1597.0,169594,11653.0,67384.0,339552.0,798.0
40150,Asia,Turkey,46.0,,,1126.0,16639.0,139771,3841.0,95780.0,1403320.0,1657.0
15179,Asia,Iran,80.0,,,2703.0,7159.0,109286,6685.0,87422.0,601324.0,1301.0
45984,Asia,India,2.0,59.0,,,1275.0,70827,2294.0,22549.0,1759579.0,51.0
31994,North America,Canada,132.0,,,502.0,30099.0,69981,4993.0,32994.0,1135984.0,1854.0
44455,South America,Peru,59.0,,,785.0,15555.0,68822,1961.0,22406.0,512869.0,2087.0
31045,Europe,Belgium,751.0,,,478.0,50451.0,53449,8707.0,13697.0,584707.0,4612.0
37082,Europe,Netherlands,318.0,,,498.0,15475.0,42788,5456.0,0.0,265156.0,2497.0
28022,Asia,Saudi Arabia,7.0,,,149.0,13425.0,41014,255.0,12737.0,467369.0,1178.0
