ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
833521,North America,North America,,1535.0,104.0,16361.0,,1036549,58703.0,144325.0,,
725396,Europe,Europe,,118.0,10.0,25555.0,,1252615,120128.0,407091.0,,
223173,Asia,Asia,,265.0,2.0,6057.0,,460929,16953.0,220803.0,,
77430,South America,South America,,225.0,16.0,9690.0,,131374,6020.0,47924.0,,
1447,Australia/Oceania,Oceania,,24.0,3.0,45.0,,8281,101.0,6733.0,,
20193,Africa,Africa,,,,155.0,,31102,1379.0,9530.0,,
1881221,All,World,26.1,2167.0,135.0,57867.0,,2921571,203299.0,837051.0,,375.0
788469,North America,USA,164.0,245.0,9.0,15110.0,15949.0,960896,54265.0,118162.0,5279237.0,2903.0
105149,Europe,Spain,490.0,,,7705.0,19896.0,223759,22902.0,95708.0,930230.0,4786.0
105847,Europe,Italy,436.0,,,2102.0,28245.0,195351,26384.0,63120.0,1707743.0,3231.0
94280,Europe,France,346.0,,,4725.0,7103.0,161488,22614.0,44594.0,463662.0,2474.0
40836,Europe,Germany,70.0,,,2570.0,24738.0,156513,5877.0,109800.0,2072669.0,1868.0
127714,Europe,UK,299.0,,,1559.0,9439.0,148377,20319.0,0.0,640792.0,2186.0
79485,Asia,Turkey,32.0,,,1782.0,10298.0,107773,2706.0,25582.0,868565.0,1278.0
15485,Asia,Iran,67.0,,,3096.0,4882.0,89328,5650.0,68193.0,410075.0,1064.0
67657,Europe,Russia,5.0,,,2300.0,18649.0,74588,681.0,6250.0,2721500.0,511.0
26107,South America,Brazil,19.0,128.0,12.0,8318.0,1373.0,59324,4057.0,29160.0,291922.0,279.0
26464,North America,Canada,65.0,,,557.0,18130.0,45354,2465.0,16425.0,684271.0,1202.0
27991,Europe,Belgium,597.0,,,934.0,16313.0,45325,6917.0,10417.0,189067.0,3911.0
32531,Europe,Netherlands,257.0,,,959.0,11319.0,37190,4409.0,0.0,193950.0,2170.0
5995,Europe,Switzerland,185.0,,,204.0,28343.0,28894,1599.0,21300.0,245300.0,3339.0
19732,Asia,India,0.6,213.0,,,453.0,26496,825.0,5939.0,625309.0,19.0
16834,South America,Peru,21.0,,,545.0,6618.0,25331,700.0,7797.0,218195.0,768.0
21235,Europe,Portugal,86.0,,,186.0,32414.0,23392,880.0,1277.0,330512.0,2294.0
20777,South America,Ecuador,33.0,,,127.0,3203.0,22719,576.0,1366.0,56513.0,1288.0
8265,Europe,Ireland,215.0,,,142.0,25785.0,18561,1063.0,9233.0,127319.0,3759.0
14980,Europe,Sweden,217.0,,,547.0,9357.0,18177,2192.0,1005.0,94500.0,1800.0
13948,Asia,Saudi Arabia,4.0,,,115.0,5745.0,16299,136.0,2215.0,200000.0,468.0
8664,Asia,Israel,23.0,,,127.0,34971.0,15298,199.0,6435.0,302691.0,1767.0
2509,Europe,Austria,60.0,,,148.0,24549.0,15148,536.0,12103.0,221098.0,1682.0
5388,North America,Mexico,10.0,970.0,84.0,378.0,508.0,13842,1305.0,7149.0,65500.0,107.0
11215,Asia,Japan,3.0,,,287.0,1166.0,13231,360.0,1656.0,147454.0,105.0
5931,South America,Chile,9.0,,,418.0,7806.0,12858,181.0,6746.0,149212.0,673.0
9588,Asia,Pakistan,1.0,,,111.0,654.0,12723,269.0,2866.0,144365.0,58.0
11679,Asia,Singapore,2.0,,,24.0,20815.0,12693,12.0,1002.0,121774.0,2170.0
8623,Europe,Poland,14.0,,,160.0,7372.0,11273,524.0,2126.0,278994.0,298.0
1769,Asia,S. Korea,5.0,10.0,2.0,55.0,11669.0,10728,242.0,8717.0,598285.0,209.0
7144,Europe,Romania,31.0,,,235.0,6583.0,10635,601.0,2890.0,126645.0,553.0
7855,Asia,UAE,7.0,,,1.0,103365.0,9813,71.0,1887.0,1022326.0,992.0
7950,Europe,Belarus,7.0,,,92.0,14741.0,9590,67.0,1573.0,139295.0,1015.0
8419,Asia,Qatar,3.0,,,72.0,27665.0,9358,10.0,929.0,79705.0,3248.0
6845,Asia,Indonesia,3.0,,,,248.0,8607,720.0,1042.0,67828.0,31.0
2358,Europe,Denmark,72.0,,,70.0,23607.0,8445,418.0,5669.0,136738.0,1458.0
7142,Europe,Ukraine,5.0,,,104.0,1911.0,8125,201.0,782.0,83577.0,186.0
6476,Europe,Serbia,17.0,,,91.0,6860.0,7779,151.0,1152.0,59938.0,890.0
7266,Europe,Norway,37.0,6.0,,50.0,28614.0,7499,201.0,32.0,155125.0,1383.0
4681,Europe,Czechia,20.0,,,71.0,19676.0,7352,218.0,2453.0,210705.0,687.0
6008,Asia,Philippines,5.0,,,1.0,742.0,7294,494.0,792.0,81292.0,67.0
1104,Australia/Oceania,Australia,3.0,15.0,3.0,42.0,19569.0,6710,83.0,5523.0,499000.0,263.0
4831,North America,Dominican Republic,25.0,,,136.0,1962.0,5926,273.0,822.0,21284.0,546.0
1882,Asia,Malaysia,3.0,,,36.0,3923.0,5742,98.0,3762.0,126970.0,177.0
5041,North America,Panama,37.0,200.0,5.0,85.0,5887.0,5538,159.0,338.0,25400.0,1283.0
3842,South America,Colombia,5.0,,,117.0,1534.0,5142,233.0,1067.0,78078.0,101.0
4745,Asia,Bangladesh,0.9,,,1.0,262.0,4998,140.0,113.0,43113.0,30.0
1789,Europe,Finland,34.0,,,60.0,14041.0,4475,186.0,2500.0,77800.0,808.0
2802,Africa,South Africa,1.0,,,36.0,2715.0,4361,86.0,1473.0,161004.0,74.0
2898,Africa,Egypt,3.0,,,,879.0,4319,307.0,1114.0,90000.0,42.0
3201,Africa,Morocco,4.0,,,1.0,689.0,3897,159.0,537.0,25443.0,106.0
2565,South America,Argentina,4.0,,,144.0,1049.0,3780,185.0,1030.0,47406.0,84.0
538,Europe,Luxembourg,136.0,,,26.0,61526.0,3711,85.0,3088.0,38514.0,5928.0
2385,Europe,Moldova,23.0,,,212.0,2916.0,3304,94.0,825.0,11763.0,819.0
1358,Africa,Algeria,10.0,,,40.0,148.0,3256,419.0,1479.0,6500.0,74.0
309,Asia,Thailand,0.7,,,61.0,2043.0,2907,51.0,2547.0,142589.0,42.0
2217,Asia,Kuwait,4.0,,,58.0,,2892,19.0,656.0,,677.0
1930,Asia,Kazakhstan,1.0,,,31.0,9613.0,2601,25.0,646.0,180502.0,139.0
1420,Asia,Bahrain,5.0,,,2.0,64869.0,2588,8.0,1160.0,110379.0,1521.0
1799,Europe,Greece,12.0,,,47.0,6053.0,2506,130.0,577.0,63087.0,240.0
1743,Europe,Hungary,28.0,57.0,10.0,61.0,6574.0,2500,272.0,485.0,63505.0,259.0
928,Europe,Croatia,13.0,,,21.0,7530.0,2016,54.0,1034.0,30913.0,491.0
1566,Asia,Oman,2.0,,,3.0,,1905,10.0,329.0,,373.0
1150,Asia,Uzbekistan,0.2,3.0,,8.0,6274.0,1865,8.0,707.0,210000.0,56.0
210,Europe,Iceland,29.0,,,4.0,134716.0,1790,10.0,1570.0,45971.0,5246.0
453,Asia,Iraq,2.0,,,,1696.0,1763,86.0,1224.0,68224.0,44.0
846,Asia,Armenia,9.0,,,10.0,5852.0,1677,28.0,803.0,17342.0,566.0
1361,Europe,Estonia,35.0,,,6.0,35680.0,1635,46.0,228.0,47331.0,1233.0
516,Asia,Azerbaijan,2.0,,,15.0,11883.0,1617,21.0,1080.0,120479.0,159.0
768,Africa,Cameroon,2.0,,,28.0,,1518,53.0,697.0,,57.0
