ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
902709,North America,North America,,1682.0,183.0,19940.0,,1152608,67130.0,182769.0,,
726595,Europe,Europe,,89.0,13.0,24183.0,,1347469,132960.0,487914.0,,
232648,Asia,Asia,,403.0,18.0,5776.0,,507731,18295.0,256788.0,,
101020,South America,South America,,654.0,6.0,9748.0,,166468,8150.0,57298.0,,
1185,Australia/Oceania,Oceania,,8.0,2.0,41.0,,8330,110.0,7035.0,,
23480,Africa,Africa,,9.0,,122.0,,37702,1592.0,12630.0,,
1987698,All,World,29.3,2845.0,222.0,59814.0,,3221029,228252.0,1005079.0,,413.0
855492,North America,USA,186.0,378.0,13.0,18671.0,18549.0,1064572,61669.0,147411.0,6139911.0,3216.0
79695,Europe,Spain,519.0,,,7764.0,30253.0,236899,24275.0,132929.0,1414477.0,5067.0
104657,Europe,Italy,458.0,,,1795.0,31603.0,203591,27682.0,71252.0,1910761.0,3367.0
94105,Europe,France,369.0,,,4207.0,7103.0,166420,24087.0,48228.0,463662.0,2550.0
138780,Europe,UK,384.0,,,1559.0,12058.0,165221,26097.0,0.0,818539.0,2434.0
31572,Europe,Germany,77.0,,,2415.0,30400.0,161539,6467.0,123500.0,2547052.0,1928.0
70468,Asia,Turkey,37.0,,,1574.0,11757.0,117589,3081.0,44040.0,991613.0,1394.0
88141,Europe,Russia,7.0,,,2300.0,22638.0,99399,972.0,10286.0,3303717.0,681.0
13909,Asia,Iran,71.0,,,2965.0,5398.0,93657,5957.0,73791.0,453386.0,1115.0
40040,South America,Brazil,26.0,324.0,2.0,8318.0,1597.0,79685,5513.0,34132.0,339552.0,375.0
28274,North America,Canada,79.0,,,557.0,20656.0,51597,2996.0,20327.0,779613.0,1367.0
29075,Europe,Belgium,647.0,,,797.0,19563.0,47859,7501.0,11283.0,226724.0,4129.0
33841,Europe,Netherlands,275.0,,,804.0,12453.0,38802,4711.0,0.0,213372.0,2265.0
22951,South America,Peru,29.0,,,623.0,8985.0,33931,943.0,10037.0,296262.0,1029.0
23546,Asia,India,0.8,,,,602.0,33062,1079.0,8437.0,830201.0,24.0
5091,Europe,Switzerland,198.0,,,185.0,30100.0,29407,1716.0,22600.0,260500.0,3398.0
22235,South America,Ecuador,50.0,,,146.0,3487.0,24675,883.0,1557.0,61529.0,1399.0
22062,Europe,Portugal,95.0,,,169.0,37223.0,24505,973.0,1470.0,379551.0,2403.0
18292,Asia,Saudi Arabia,5.0,,,125.0,5745.0,21402,157.0,2953.0,200000.0,615.0
16835,Europe,Sweden,244.0,,,479.0,11833.0,20302,2462.0,1005.0,119500.0,2010.0
5677,Europe,Ireland,241.0,,,129.0,31179.0,20253,1190.0,13386.0,153954.0,4102.0
4644,North America,Mexico,13.0,1047.0,163.0,378.0,597.0,17799,1732.0,11423.0,77005.0,138.0
7386,Asia,Israel,25.0,,,115.0,42108.0,15834,215.0,8233.0,364467.0,1829.0
11361,Asia,Pakistan,2.0,234.0,3.0,111.0,788.0,15759,346.0,4052.0,174160.0,71.0
14439,Asia,Singapore,2.0,,,22.0,24600.0,15641,14.0,1188.0,143919.0,2674.0
2043,Europe,Austria,64.0,,,131.0,27509.0,15402,580.0,12779.0,247754.0,1710.0
6862,South America,Chile,11.0,250.0,,377.0,9030.0,15135,216.0,8057.0,172619.0,792.0
11172,Asia,Japan,3.0,70.0,12.0,306.0,1299.0,13965,425.0,2368.0,164255.0,110.0
11025,Europe,Belarus,9.0,,,92.0,17883.0,13181,84.0,2072.0,168986.0,1395.0
8991,Europe,Poland,16.0,,,160.0,8575.0,12640,624.0,3025.0,324527.0,334.0
11311,Asia,Qatar,3.0,,,72.0,31730.0,12564,10.0,1243.0,91415.0,4361.0
7716,Europe,Romania,36.0,,,247.0,8681.0,11978,693.0,3569.0,166993.0,623.0
9502,Asia,UAE,10.0,,,1.0,113443.0,11929,98.0,2329.0,1122000.0,1206.0
1459,Asia,S. Korea,5.0,4.0,1.0,55.0,12091.0,10765,247.0,9059.0,619881.0,210.0
8513,Europe,Ukraine,6.0,,,129.0,2390.0,9866,250.0,1103.0,104544.0,226.0
7596,Asia,Indonesia,3.0,,,,318.0,9771,784.0,1391.0,86985.0,36.0
2199,Europe,Denmark,76.0,,,66.0,31087.0,9008,443.0,6366.0,180062.0,1555.0
7259,Europe,Serbia,20.0,,,78.0,9035.0,8724,173.0,1292.0,78942.0,998.0
6631,Asia,Philippines,5.0,,,31.0,903.0,8212,558.0,1023.0,98941.0,75.0
7471,Europe,Norway,38.0,,,40.0,31197.0,7710,207.0,32.0,169124.0,1422.0
4244,Europe,Czechia,21.0,,,71.0,21943.0,7579,227.0,3108.0,234985.0,708.0
6790,Asia,Bangladesh,1.0,,,1.0,363.0,7103,163.0,150.0,59701.0,43.0
946,Australia/Oceania,Australia,4.0,6.0,2.0,38.0,21608.0,6752,91.0,5715.0,551000.0,265.0
5131,North America,Dominican Republic,27.0,,,144.0,2339.0,6652,293.0,1228.0,25368.0,613.0
5673,North America,Panama,41.0,178.0,2.0,92.0,6915.0,6378,178.0,527.0,29837.0,1478.0
4522,South America,Colombia,5.0,4.0,,118.0,1869.0,6211,278.0,1411.0,95085.0,122.0
1758,Asia,Malaysia,3.0,,,40.0,4953.0,5945,100.0,4087.0,160296.0,184.0
3174,Africa,South Africa,2.0,,,36.0,3324.0,5350,103.0,2073.0,197127.0,90.0
3553,Africa,Egypt,4.0,,,,879.0,5268,380.0,1335.0,90000.0,51.0
1900,Europe,Finland,37.0,,,51.0,16207.0,4906,206.0,2800.0,89800.0,885.0
3225,Africa,Morocco,5.0,,,1.0,892.0,4321,168.0,928.0,32930.0,117.0
2879,South America,Argentina,5.0,,,144.0,1240.0,4285,214.0,1192.0,56058.0,95.0
1702,Africa,Algeria,10.0,,,22.0,148.0,3848,444.0,1702.0,6500.0,88.0
2546,Europe,Moldova,28.0,,,212.0,2916.0,3771,111.0,1114.0,11763.0,935.0
546,Europe,Luxembourg,142.0,,,21.0,66708.0,3769,89.0,3134.0,41758.0,6021.0
2327,Asia,Kuwait,6.0,,,66.0,41915.0,3740,24.0,1389.0,179000.0,876.0
2361,Asia,Kazakhstan,1.0,67.0,,41.0,13289.0,3205,25.0,819.0,249527.0,171.0
216,Asia,Thailand,0.8,7.0,,61.0,2551.0,2954,54.0,2684.0,178083.0,42.0
1458,Asia,Bahrain,5.0,,,1.0,74581.0,2921,8.0,1455.0,126905.0,1717.0
1882,Europe,Hungary,32.0,48.0,12.0,54.0,7552.0,2775,312.0,581.0,72951.0,287.0
1860,Europe,Greece,13.0,,,41.0,6920.0,2576,139.0,577.0,72130.0,247.0
1900,Asia,Oman,2.0,,,3.0,,2274,10.0,364.0,,445.0
707,Europe,Croatia,16.0,,,19.0,8398.0,2062,67.0,1288.0,34476.0,502.0
565,Asia,Iraq,2.0,,,,2156.0,2003,92.0,1346.0,86708.0,50.0
897,Asia,Uzbekistan,0.3,,,8.0,7247.0,2002,9.0,1096.0,242536.0,60.0
1627,Asia,Afghanistan,2.0,,,7.0,231.0,1939,60.0,252.0,9000.0,50.0
1002,Asia,Armenia,10.0,,,10.0,6813.0,1932,30.0,900.0,20189.0,652.0
837,Africa,Cameroon,2.0,,,12.0,,1832,61.0,934.0,,69.0
131,Europe,Iceland,29.0,,,,139411.0,1797,10.0,1656.0,47573.0,5266.0
476,Asia,Azerbaijan,2.0,,,18.0,13549.0,1766,23.0,1267.0,137379.0,174.0
1370,Africa,Nigeria,0.2,,,2.0,62.0,1728,51.0,307.0,12828.0,8.0
902,Europe,Bosnia and Herzegovina,20.0,,,4.0,8879.0,1677,65.0,710.0,29130.0,511.0
1467,Africa,Ghana,0.5,,,4.0,3414.0,1671,16.0,188.0,106090.0,54.0
1380,Europe,Estonia,38.0,,,10.0,38588.0,1666,50.0,236.0,51188.0,1256.0
1157,Europe,Bulgaria,9.0,41.0,1.0,38.0,6506.0,1488,65.0,266.0,45208.0,214.0
216,Australia/Oceania,New Zealand,4.0,2.0,,1.0,27906.0,1476,19.0,1241.0,134570.0,306.0
792,North America,Cuba,5.0,,,14.0,4003.0,1467,58.0,617.0,45344.0,130.0
742,Europe,North Macedonia,35.0,,,13.0,7704.0,1442,73.0,627.0,16050.0,692.0
238,Europe,Slovenia,43.0,,,22.0,25412.0,1418,89.0,1091.0,52830.0,682.0
885,Europe,Slovakia,4.0,,,8.0,14898.0,1391,22.0,484.0,81338.0,255.0
767,Europe,Lithuania,17.0,,,17.0,43420.0,1375,45.0,563.0,118201.0,505.0
1031,Africa,Guinea,0.5,,,,,1351,7.0,313.0,,103.0
667,Africa,Ivory Coast,0.5,,,,,1238,14.0,557.0,,47.0
934,South America,Bolivia,5.0,57.0,4.0,3.0,496.0,1110,59.0,117.0,5791.0,95.0
476,Africa,Djibouti,2.0,,,,13143.0,1077,2.0,599.0,12985.0,1090.0
204,Asia,Hong Kong,0.5,,,4.0,19426.0,1038,4.0,830.0,145640.0,138.0
646,Africa,Tunisia,3.0,,,20.0,1867.0,980,40.0,294.0,22062.0,83.0
558,Africa,Senegal,0.5,,,1.0,28.0,882,9.0,315.0,466.0,53.0
486,Europe,Latvia,8.0,,,4.0,29059.0,849,15.0,348.0,54811.0,450.0
680,Asia,Cyprus,12.0,,,15.0,44079.0,843,15.0,148.0,53219.0,698.0
621,North America,Honduras,7.0,33.0,5.0,10.0,368.0,771,71.0,79.0,3643.0,78.0
281,Europe,Albania,10.0,,,4.0,2790.0,766,30.0,455.0,8028.0,266.0
