#,Country,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious_Critical,TotCasesper1Mpop,Deathsper1Mpop,TotalTests,Testsper1Mpop,Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33504423,8089.0,758233.0,814.0,23176861,"+5,248",9569329,21638.0,,,,,,North America,"
",,
,Asia,24939396,3376.0,397597.0,45.0,23451148,"+4,843",1090651,21861.0,,,,,,Asia,"
",,
,South America,17936527,656.0,465612.0,19.0,16204452,603,1266463,18928.0,,,,,,South America,"
",,
,Europe,34046725,16391.0,811645.0,191.0,23599566,"+7,427",9635514,25386.0,,,,,,Europe,"
",,
,Africa,3915198,,103643.0,,3475121,,336434,2528.0,,,,,,Africa,"
",,
,Oceania,51161,9.0,1088.0,,34279,7,15794,6.0,,,,,,Australia/Oceania,"
",,
,World,114394151,28521.0,2537833.0,1069.0,89942133,"+18,128",21914185,90347.0,14676.0,325.6,,,,All,"
",,
1,USA,29202824,,524669.0,,19632523,,9045632,15084.0,87885.0,1579.0,357707996.0,1076515.0,"332,283,263 ",North America,11,633,1
2,India,11096731,291.0,157087.0,,10775169,"+1,894",164475,8944.0,7989.0,113.0,216231106.0,155681.0,"1,388,938,259 ",Asia,125,"8,842",6
3,Brazil,10517232,,254263.0,,9386440,,876529,8318.0,49248.0,1191.0,28600000.0,133923.0,"213,555,702 ",South America,20,840,7
4,Russia,4234720,,85743.0,,3799406,,349571,2300.0,29010.0,587.0,110600000.0,757660.0,"145,975,854 ",Europe,34,"1,702",1
5,UK,4170519,,122705.0,,2846208,,1201606,1971.0,61222.0,1801.0,89162545.0,1308878.0,"68,121,360 ",Europe,16,555,1
6,France,3736016,,86332.0,,254868,,3394816,3430.0,57153.0,1321.0,51853607.0,793245.0,"65,368,972 ",Europe,17,757,1
7,Spain,3188553,,69142.0,,2647446,,471965,3021.0,68180.0,1478.0,38491517.0,823053.0,"46,766,757 ",Europe,15,676,1
8,Italy,2907825,,97507.0,,2398352,,411966,2216.0,48140.0,1614.0,39875863.0,660164.0,"60,402,967 ",Europe,21,619,2
9,Turkey,2693164,,28503.0,,2565723,,98938,1187.0,31708.0,336.0,33065377.0,389296.0,"84,936,363 ",Asia,32,"2,980",3
10,Germany,2444177,,70589.0,,2248400,"+5,200",125188,2848.0,29111.0,841.0,43950029.0,523458.0,"83,960,923 ",Europe,34,"1,189",2
11,Colombia,2248135,,59660.0,,2145450,,43025,2240.0,43875.0,1164.0,11427482.0,223019.0,"51,239,855 ",South America,23,859,4
12,Argentina,2104197,,51946.0,,1899087,,153164,3494.0,46278.0,1142.0,7405891.0,162878.0,"45,468,950 ",South America,22,875,6
13,Mexico,2084128,7246.0,185257.0,783.0,1630002,"+4,674",268869,4798.0,16053.0,1427.0,5443167.0,41927.0,"129,824,421 ",North America,62,701,24
14,Poland,1696885,,43656.0,,1414461,,238768,1446.0,44868.0,1154.0,9824524.0,259776.0,"37,819,173 ",Europe,22,866,4
15,Iran,1623159,,59980.0,,1386534,,176645,3729.0,19164.0,708.0,10797788.0,127483.0,"84,699,762 ",Asia,52,"1,412",8
16,South Africa,1512225,,49941.0,,1429047,,33237,546.0,25288.0,835.0,9054643.0,151415.0,"59,800,365 ",Africa,40,"1,197",7
17,Ukraine,1347849,5833.0,25982.0,89.0,1170023,"+1,702",151844,177.0,30943.0,596.0,6845974.0,157164.0,"43,559,469 ",Europe,32,"1,677",6
18,Indonesia,1329074,,35981.0,,1136054,,157039,,4825.0,131.0,10763757.0,39080.0,"275,427,405 ",Asia,207,"7,655",26
19,Peru,1323863,,46299.0,,1225994,,51570,2141.0,39787.0,1391.0,7541959.0,226665.0,"33,273,645 ",South America,25,719,4
20,Czechia,1235480,7798.0,20339.0,84.0,1067557,399,147584,1523.0,115227.0,1897.0,8024849.0,748439.0,"10,722,114 ",Europe,9,527,1
21,Netherlands,1084021,,15543.0,,0,N/A,0,518.0,63172.0,906.0,6970400.0,406202.0,"17,159,930 ",Europe,16,"1,104",2
22,Canada,864196,,21960.0,,811372,,30864,567.0,22766.0,579.0,24328440.0,640894.0,"37,960,170 ",North America,44,"1,729",2
23,Chile,821418,,20476.0,,776955,,23987,1659.0,42728.0,1065.0,9313533.0,484466.0,"19,224,319 ",South America,23,939,2
24,Portugal,803844,,16276.0,,717313,,70255,492.0,78986.0,1599.0,8200169.0,805754.0,"10,177,013 ",Europe,13,625,1
25,Romania,799164,,20287.0,,738569,,40308,997.0,41726.0,1059.0,6039706.0,315348.0,"19,152,536 ",Europe,24,944,3
26,Israel,773335,,5732.0,,727802,,39801,760.0,84080.0,623.0,11934829.0,1297604.0,"9,197,590 ",Asia,12,"1,605",1
27,Belgium,769414,2760.0,22052.0,18.0,52359,126,695003,393.0,66198.0,1897.0,9432460.0,811539.0,"11,622,926 ",Europe,15,527,1
28,Iraq,692241,,13383.0,,632998,,45860,373.0,16961.0,328.0,6810718.0,166877.0,"40,812,799 ",Asia,59,"3,050",6
29,Sweden,657309,,12826.0,,0,N/A,0,223.0,64818.0,1265.0,5917399.0,583524.0,"10,140,806 ",Europe,15,791,2
30,Pakistan,579973,1176.0,12860.0,23.0,545277,871,21836,1562.0,2593.0,57.0,8951838.0,40017.0,"223,702,202 ",Asia,386,"17,395",25
31,Philippines,574247,,12289.0,,524865,,37093,785.0,5195.0,111.0,8753147.0,79186.0,"110,539,720 ",Asia,192,"8,995",13
32,Switzerland,554932,,9966.0,,507856,,37110,180.0,63812.0,1146.0,5025401.0,577875.0,"8,696,351 ",Europe,16,873,2
33,Bangladesh,545831,,8400.0,,496107,,41324,,3293.0,51.0,4030616.0,24315.0,"165,769,700 ",Asia,304,"19,734",41
34,Morocco,483410,,8615.0,,468807,,5988,285.0,12995.0,232.0,5647131.0,151811.0,"37,198,337 ",Africa,77,"4,318",7
35,Austria,457317,,8538.0,,428904,,19875,264.0,50586.0,944.0,5341373.0,590840.0,"9,040,305 ",Europe,20,"1,059",2
36,Serbia,456450,,4429.0,,400347,,51674,160.0,52381.0,508.0,2930139.0,336255.0,"8,714,045 ",Europe,19,"1,967",3
37,Japan,430539,,7807.0,,408020,,14712,440.0,3411.0,62.0,8203285.0,64992.0,"126,219,952 ",Asia,293,"16,168",15
38,Hungary,424130,,14902.0,,319691,,89537,482.0,43978.0,1545.0,3632712.0,376677.0,"9,644,104 ",Europe,23,647,3
39,UAE,388594,,1213.0,,379708,,7673,,38980.0,122.0,30439712.0,3053438.0,"9,968,996 ",Asia,26,"8,218",0
40,Jordan,386496,,4675.0,,346287,,35534,284.0,37634.0,455.0,4566735.0,444675.0,"10,269,828 ",Asia,27,"2,197",2
41,Saudi Arabia,377061,,6488.0,,368011,,2562,475.0,10721.0,184.0,13594146.0,386529.0,"35,169,802 ",Asia,93,"5,421",3
42,Lebanon,372792,,4652.0,,288505,,79635,912.0,54781.0,684.0,3008920.0,442151.0,"6,805,183 ",Asia,18,"1,463",2
43,Panama,340445,,5831.0,,325491,,9123,195.0,78095.0,1338.0,1903339.0,436610.0,"4,359,353 ",North America,13,748,2
44,Slovakia,306268,,7075.0,,255300,,43893,669.0,56079.0,1295.0,2037732.0,373116.0,"5,461,391 ",Europe,18,772,3
45,Malaysia,298315,,1121.0,,270166,,27028,190.0,9140.0,34.0,6138208.0,188066.0,"32,638,635 ",Asia,109,"29,116",5
46,Belarus,285959,,1966.0,,276234,,7759,,30269.0,208.0,4879018.0,516448.0,"9,447,266 ",Europe,33,"4,805",2
47,Ecuador,284347,,15779.0,,238817,,29751,531.0,15958.0,886.0,1005188.0,56411.0,"17,818,969 ",South America,63,"1,129",18
48,Nepal,274065,,2773.0,,270325,,967,,9297.0,94.0,2160404.0,73283.0,"29,480,392 ",Asia,108,"10,631",14
49,Georgia,270758,248.0,3510.0,11.0,265114,525,2134,,67960.0,881.0,2712097.0,680731.0,"3,984,097 ",Asia,15,"1,135",1
50,Bolivia,248547,656.0,11628.0,19.0,192553,603,44366,71.0,21103.0,987.0,716703.0,60853.0,"11,777,661 ",South America,47,"1,013",16
51,Bulgaria,246706,,10167.0,,205137,,31402,380.0,35684.0,1471.0,1662699.0,240493.0,"6,913,724 ",Europe,28,680,4
52,Croatia,242617,,5511.0,,233890,,3216,75.0,59342.0,1348.0,1338842.0,327468.0,"4,088,472 ",Europe,17,742,3
53,Dominican Republic,239009,,3093.0,,190295,,45621,219.0,21888.0,283.0,1203441.0,110210.0,"10,919,533 ",North America,46,"3,530",9
54,Azerbaijan,234267,,3218.0,,228651,,2398,,22969.0,316.0,2591235.0,254058.0,"10,199,379 ",Asia,44,"3,169",4
55,Tunisia,232615,,7974.0,,197619,,27022,264.0,19547.0,670.0,976457.0,82055.0,"11,900,023 ",Africa,51,"1,492",12
56,Ireland,218980,,4313.0,,23364,,191303,135.0,44024.0,867.0,3523320.0,708336.0,"4,974,080 ",Europe,23,"1,153",1
57,Kazakhstan,212809,791.0,2540.0,,196543,791,13726,221.0,11245.0,134.0,7419449.0,392057.0,"18,924,434 ",Asia,89,"7,451",3
58,Denmark,210732,,2358.0,,201848,,6526,44.0,36298.0,406.0,16864538.0,2904837.0,"5,805,675 ",Europe,28,"2,462",0
59,Costa Rica,204341,,2800.0,,177099,,24442,147.0,39873.0,546.0,669685.0,130676.0,"5,124,759 ",North America,25,"1,830",8
60,Lithuania,197343,,3234.0,,183324,,10785,153.0,73171.0,1199.0,2115119.0,784246.0,"2,697,008 ",Europe,14,834,1
61,Kuwait,189890,,1078.0,,178197,,10615,158.0,44037.0,250.0,1778076.0,412351.0,"4,312,050 ",Asia,23,"4,000",2
62,Greece,189831,,6468.0,,165718,,17645,377.0,18272.0,623.0,5209532.0,501433.0,"10,389,297 ",Europe,55,"1,606",2
63,Slovenia,189627,,3836.0,,175210,,10581,95.0,91205.0,1845.0,909750.0,437563.0,"2,079,127 ",Europe,11,542,2
64,Moldova,184856,,3924.0,,165489,,15443,317.0,45896.0,974.0,715492.0,177640.0,"4,027,754 ",Europe,22,"1,026",6
65,Palestine,181909,,2025.0,,166119,,13765,110.0,35125.0,391.0,1159257.0,223841.0,"5,178,937 ",Asia,28,"2,557",4
66,Egypt,181829,,10639.0,,140460,,30730,90.0,1755.0,103.0,1000000.0,9653.0,"103,599,236 ",Africa,570,"9,738",104
67,Guatemala,174335,,6374.0,,161129,,6832,5.0,9614.0,352.0,916369.0,50537.0,"18,132,786 ",North America,104,"2,845",20
