ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
924904,North America,North America,,1962.0,157.0,16478.0,,1187036,69676.0,192456.0,,
734555,Europe,Europe,,123.0,11.0,18768.0,,1373567,135246.0,503766.0,,
236120,Asia,Asia,,571.0,25.0,5725.0,,520621,18635.0,265866.0,,
109772,South America,South America,,1881.0,109.0,9802.0,,178695,8811.0,60112.0,,
1165,Australia/Oceania,Oceania,,15.0,1.0,34.0,,8347,112.0,7070.0,,
25069,Africa,Africa,,,,126.0,,39785,1638.0,13078.0,,
2031646,All,World,30.0,4552.0,303.0,50937.0,,3308772,234133.0,1042993.0,,424.0
875696,North America,USA,193.0,281.0,15.0,15226.0,19311.0,1095304,63871.0,155737.0,6391887.0,3309.0
77112,Europe,Spain,525.0,,,2676.0,31126.0,239639,24543.0,137984.0,1455306.0,5125.0
101551,Europe,Italy,463.0,,,1694.0,32735.0,205463,27967.0,75945.0,1979217.0,3398.0
144138,Europe,UK,394.0,,,1559.0,13286.0,171253,26771.0,0.0,901905.0,2523.0
93326,Europe,France,373.0,,,4019.0,11101.0,167178,24376.0,49476.0,724574.0,2561.0
32886,Europe,Germany,79.0,,,2415.0,30400.0,163009,6623.0,123500.0,2547052.0,1946.0
68144,Asia,Turkey,38.0,,,1514.0,12255.0,120204,3174.0,48886.0,1033617.0,1425.0
93806,Europe,Russia,7.0,,,2300.0,23915.0,106498,1073.0,11619.0,3490000.0,730.0
13509,Asia,Iran,72.0,,,2976.0,5516.0,94640,6028.0,75103.0,463295.0,1127.0
45246,South America,Brazil,28.0,1807.0,105.0,8318.0,1597.0,87187,6006.0,35935.0,339552.0,410.0
28629,North America,Canada,84.0,,,557.0,21367.0,53236,3184.0,21423.0,806449.0,1411.0
29349,Europe,Belgium,655.0,,,769.0,20532.0,48519,7594.0,11576.0,237963.0,4186.0
34271,Europe,Netherlands,280.0,,,783.0,12824.0,39316,4795.0,0.0,219744.0,2295.0
25520,South America,Peru,32.0,,,651.0,9652.0,36976,1051.0,10405.0,318252.0,1121.0
24821,Asia,India,0.8,180.0,,,654.0,35043,1154.0,9068.0,902654.0,25.0
4449,Europe,Switzerland,201.0,,,167.0,30758.0,29586,1737.0,23400.0,266200.0,3419.0
22537,Europe,Portugal,97.0,,,172.0,38814.0,25045,989.0,1519.0,395771.0,2456.0
22476,South America,Ecuador,51.0,,,146.0,3914.0,24934,900.0,1558.0,69054.0,1413.0
19428,Asia,Saudi Arabia,5.0,,,123.0,5745.0,22753,162.0,3163.0,200000.0,654.0
17501,Europe,Sweden,256.0,,,531.0,11833.0,21092,2586.0,1005.0,119500.0,2088.0
5994,Europe,Ireland,250.0,,,123.0,31179.0,20612,1232.0,13386.0,153954.0,4174.0
5942,North America,Mexico,14.0,1425.0,127.0,378.0,635.0,19224,1859.0,11423.0,81912.0,149.0
12117,Asia,Pakistan,2.0,344.0,24.0,111.0,825.0,16817,385.0,4315.0,182131.0,76.0
14910,Asia,Singapore,3.0,,,21.0,24600.0,16169,15.0,1244.0,143919.0,2764.0
7216,South America,Chile,12.0,,,392.0,9443.0,16023,227.0,8580.0,180517.0,838.0
7163,Asia,Israel,26.0,,,105.0,42108.0,15946,222.0,8561.0,364467.0,1842.0
1961,Europe,Austria,65.0,,,128.0,28469.0,15452,584.0,12907.0,256399.0,1716.0
11198,Asia,Japan,3.0,,,308.0,1309.0,14088,430.0,2460.0,165609.0,111.0
11552,Europe,Belarus,9.0,,,92.0,18692.0,14027,89.0,2386.0,176625.0,1484.0
12027,Asia,Qatar,3.0,,,72.0,32801.0,13409,10.0,1372.0,94500.0,4654.0
8997,Europe,Poland,17.0,,,160.0,8931.0,12877,644.0,3236.0,338027.0,340.0
9947,Asia,UAE,11.0,,,1.0,113443.0,12481,105.0,2429.0,1122000.0,1262.0
7506,Europe,Romania,37.0,,,221.0,9116.0,12240,717.0,4017.0,175374.0,636.0
1454,Asia,S. Korea,5.0,9.0,1.0,55.0,12153.0,10774,248.0,9072.0,623069.0,210.0
8907,Europe,Ukraine,6.0,,,138.0,2558.0,10406,261.0,1238.0,111859.0,238.0
7804,Asia,Indonesia,3.0,,,,346.0,10118,792.0,1522.0,94599.0,37.0
2160,Europe,Denmark,78.0,,,62.0,33349.0,9158,452.0,6546.0,193165.0,1581.0
7487,Europe,Serbia,20.0,,,71.0,9802.0,9009,179.0,1343.0,85645.0,1031.0
6877,Asia,Philippines,5.0,,,31.0,950.0,8488,568.0,1043.0,104146.0,77.0
7496,Europe,Norway,39.0,,,37.0,31835.0,7738,210.0,32.0,172586.0,1427.0
4132,Europe,Czechia,22.0,,,68.0,22606.0,7682,236.0,3314.0,242088.0,717.0
7339,Asia,Bangladesh,1.0,,,1.0,393.0,7667,168.0,160.0,64666.0,47.0
5370,North America,Dominican Republic,28.0,,,144.0,2339.0,6972,301.0,1301.0,25368.0,643.0
934,Australia/Oceania,Australia,4.0,12.0,1.0,31.0,22821.0,6766,93.0,5739.0,581941.0,265.0
5768,North America,Panama,44.0,154.0,10.0,86.0,7126.0,6532,188.0,576.0,30749.0,1514.0
4775,South America,Colombia,6.0,,,118.0,2057.0,6507,293.0,1439.0,104657.0,128.0
1729,Asia,Malaysia,3.0,,,40.0,4953.0,6002,102.0,4171.0,160296.0,185.0
3471,Africa,South Africa,2.0,,,36.0,3499.0,5647,103.0,2073.0,207530.0,95.0
3764,Africa,Egypt,4.0,,,,879.0,5537,392.0,1381.0,90000.0,54.0
1784,Europe,Finland,38.0,,,48.0,16947.0,4995,211.0,3000.0,93900.0,902.0
2954,South America,Argentina,5.0,,,157.0,1298.0,4428,218.0,1256.0,58685.0,98.0
3269,Africa,Morocco,5.0,,,1.0,944.0,4423,170.0,984.0,34841.0,120.0
2459,Asia,Kuwait,6.0,,,66.0,41915.0,4024,26.0,1539.0,179000.0,942.0
1777,Africa,Algeria,10.0,,,22.0,148.0,4006,450.0,1779.0,6500.0,91.0
2599,Europe,Moldova,29.0,,,237.0,2916.0,3897,116.0,1182.0,11763.0,966.0
481,Europe,Luxembourg,144.0,,,23.0,68122.0,3784,90.0,3213.0,42643.0,6045.0
2511,Asia,Kazakhstan,1.0,,,41.0,14301.0,3402,25.0,866.0,268534.0,181.0
1532,Asia,Bahrain,5.0,,,1.0,76220.0,3040,8.0,1500.0,129694.0,1787.0
187,Asia,Thailand,0.8,6.0,,61.0,2551.0,2960,54.0,2719.0,178083.0,42.0
1931,Europe,Hungary,33.0,88.0,11.0,49.0,7901.0,2863,323.0,609.0,76331.0,296.0
1077,Europe,Greece,13.0,,,38.0,7212.0,2591,140.0,1374.0,75170.0,249.0
1842,Asia,Oman,2.0,,,17.0,7923.0,2348,11.0,495.0,40459.0,460.0
1847,Asia,Afghanistan,2.0,,,7.0,257.0,2171,64.0,260.0,10022.0,56.0
617,Asia,Iraq,2.0,,,,2289.0,2085,93.0,1375.0,92061.0,52.0
659,Europe,Croatia,17.0,,,20.0,8823.0,2076,69.0,1348.0,36221.0,506.0
1845,Africa,Ghana,0.5,,,4.0,3653.0,2074,17.0,212.0,113497.0,67.0
1105,Asia,Armenia,11.0,,,10.0,7129.0,2066,32.0,929.0,21125.0,697.0
904,Asia,Uzbekistan,0.3,7.0,,8.0,7247.0,2046,9.0,1133.0,242536.0,61.0
1555,Africa,Nigeria,0.3,,,2.0,62.0,1932,58.0,319.0,12828.0,9.0
837,Africa,Cameroon,2.0,,,12.0,,1832,61.0,934.0,,69.0
455,Asia,Azerbaijan,2.0,,,17.0,14112.0,1804,24.0,1325.0,143079.0,178.0
117,Europe,Iceland,29.0,,,,141873.0,1797,10.0,1670.0,48413.0,5266.0
961,Europe,Bosnia and Herzegovina,21.0,,,4.0,9386.0,1757,69.0,727.0,30793.0,536.0
1388,Europe,Estonia,39.0,,,9.0,39758.0,1689,52.0,249.0,52741.0,1273.0
1199,Europe,Bulgaria,9.0,35.0,,40.0,6694.0,1541,66.0,276.0,46510.0,222.0
759,North America,Cuba,5.0,,,10.0,4180.0,1501,61.0,681.0,47347.0,133.0
1159,Africa,Guinea,0.5,,,,,1495,7.0,329.0,,114.0
208,Australia/Oceania,New Zealand,4.0,3.0,,1.0,29011.0,1479,19.0,1252.0,139898.0,307.0
650,Europe,North Macedonia,37.0,,,13.0,7704.0,1465,77.0,738.0,16050.0,703.0
1105,Europe,Slovenia,44.0,,,22.0,25469.0,1429,91.0,233.0,52948.0,687.0
849,Europe,Slovakia,4.0,,,8.0,15738.0,1396,23.0,524.0,85922.0,256.0
751,Europe,Lithuania,17.0,,,17.0,46121.0,1385,45.0,589.0,125555.0,509.0
687,Africa,Ivory Coast,0.5,,,,366.0,1275,14.0,574.0,9657.0,48.0
973,South America,Bolivia,5.0,57.0,3.0,3.0,496.0,1167,62.0,132.0,5791.0,100.0
445,Africa,Djibouti,2.0,,,,13585.0,1089,2.0,642.0,13422.0,1102.0
188,Asia,Hong Kong,0.5,,,4.0,20674.0,1038,4.0,846.0,154989.0,138.0
648,Africa,Tunisia,3.0,,,24.0,1942.0,994,41.0,305.0,22957.0,84.0
590,Africa,Senegal,0.5,,,1.0,28.0,933,9.0,334.0,466.0,56.0
495,Europe,Latvia,8.0,,,3.0,30689.0,858,15.0,348.0,57886.0,455.0
539,Asia,Cyprus,12.0,,,15.0,48129.0,850,15.0,296.0,58109.0,704.0
617,North America,Honduras,8.0,33.0,4.0,10.0,368.0,804,75.0,112.0,3643.0,81.0
272,Europe,Albania,11.0,,,4.0,2868.0,773,31.0,470.0,8253.0,269.0
244,Asia,Kyrgyzstan,1.0,10.0,,12.0,7889.0,756,8.0,504.0,51472.0,116.0
235,Europe,Andorra,544.0,,,17.0,21653.0,745,42.0,468.0,1673.0,9642.0
551,Asia,Lebanon,4.0,,,44.0,5054.0,725,24.0,150.0,34499.0,106.0
235,Africa,Niger,1.0,,,,215.0,719,32.0,452.0,5194.0,30.0
375,North America,Costa Rica,1.0,,,8.0,2599.0,719,6.0,338.0,13240.0,141.0
54,,Diamond Princess,,,,4.0,,712,13.0,645.0,,
504,Asia,Sri Lanka,0.3,2.0,,1.0,1047.0,665,7.0,154.0,22418.0,31.0
96,Africa,Burkina Faso,2.0,,,,,645,43.0,506.0,,31.0
209,South America,Uruguay,5.0,,,10.0,5685.0,643,17.0,417.0,19747.0,185.0
542,Africa,Somalia,2.0,,,2.0,,601,28.0,31.0,,38.0
517,North America,Guatemala,0.9,14.0,,5.0,402.0,599,16.0,66.0,7200.0,33.0
468,Africa,DRC,0.3,,,,,572,31.0,73.0,,6.0
450,Europe,San Marino,1208.0,,,6.0,67932.0,569,41.0,78.0,2305.0,16769.0
349,Asia,Georgia,2.0,,,6.0,3689.0,539,6.0,184.0,14718.0,135.0
300,Africa,Mayotte,15.0,,,4.0,10996.0,539,4.0,235.0,3000.0,1976.0
111,Europe,Channel Islands,230.0,,,,30725.0,537,40.0,386.0,5342.0,3089.0
329,Africa,Mali,1.0,,,,107.0,490,26.0,135.0,2172.0,24.0
297,Africa,Tanzania,0.3,,,7.0,,480,16.0,167.0,,8.0
450,Asia,Maldives,2.0,,,2.0,14815.0,468,1.0,17.0,8008.0,866.0
110,Europe,Malta,9.0,,,1.0,74713.0,465,4.0,351.0,32989.0,1053.0
83,Asia,Jordan,0.8,,,5.0,6247.0,453,8.0,362.0,63737.0,44.0
372,Africa,Sudan,0.7,,,,,442,31.0,39.0,,10.0
99,Asia,Taiwan,0.3,,,,2659.0,429,6.0,324.0,63340.0,18.0
290,North America,El Salvador,2.0,29.0,,2.0,3930.0,424,10.0,124.0,25492.0,65.0
385,North America,Jamaica,3.0,26.0,1.0,3.0,1499.0,422,8.0,29.0,4439.0,143.0
120,Africa,Réunion,,,,2.0,,420,,300.0,,469.0
235,Africa,Kenya,0.3,,,2.0,377.0,396,17.0,144.0,20268.0,7.0
266,Asia,Palestine,0.4,,,,6312.0,344,2.0,76.0,32200.0,67.0
175,South America,Venezuela,0.6,,,2.0,16132.0,333,16.0,142.0,458737.0,12.0
12,Africa,Mauritius,8.0,,,3.0,12603.0,332,10.0,310.0,16028.0,261.0
101,Europe,Montenegro,11.0,,,2.0,10929.0,322,7.0,214.0,6864.0,513.0
34,Europe,Isle of Man,247.0,,,21.0,36656.0,315,21.0,260.0,3117.0,3704.0
305,Africa,Equatorial Guinea,0.7,,,,609.0,315,1.0,9.0,854.0,225.0
206,Africa,Gabon,1.0,,,1.0,325.0,276,3.0,67.0,724.0,124.0
51,Asia,Vietnam,,,,8.0,2681.0,270,,219.0,261004.0,3.0
143,South America,Paraguay,1.0,17.0,1.0,1.0,1325.0,266,10.0,113.0,9454.0,37.0
139,Africa,Rwanda,,,,,741.0,243,,104.0,9604.0,19.0
192,Africa,Congo,2.0,,,,,220,9.0,19.0,,40.0
185,Africa,Guinea-Bissau,0.5,,,,762.0,205,1.0,19.0,1500.0,104.0
3,Europe,Faeroe Islands,,,,,142500.0,187,,184.0,6963.0,3827.0
81,North America,Martinique,37.0,,,5.0,,178,14.0,83.0,,474.0
44,North America,Guadeloupe,30.0,,,11.0,,151,12.0,95.0,,377.0
118,Asia,Myanmar,0.1,1.0,,,142.0,151,6.0,27.0,7718.0,3.0
13,Europe,Gibraltar,,,,,77944.0,144,,131.0,2626.0,4274.0
80,Africa,Liberia,3.0,,,,,141,16.0,45.0,,28.0
13,Asia,Brunei ,2.0,,,2.0,31041.0,138,1.0,124.0,13580.0,315.0
69,Africa,Ethiopia,0.03,,,,155.0,131,3.0,59.0,17842.0,1.0
36,Africa,Madagascar,,,,1.0,117.0,128,,92.0,3228.0,5.0
31,South America,French Guiana,3.0,,,2.0,,126,1.0,94.0,,422.0
96,Africa,Sierra Leone,0.9,,,,,124,7.0,21.0,,16.0
3,Asia,Cambodia,,,,1.0,723.0,122,,119.0,12084.0,7.0
