ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
879970,North America,North America,,1515.0,148.0,16562.0,,1120629,64412.0,176247.0,,
733553,Europe,Europe,,116.0,12.0,24627.0,,1322822,126434.0,462835.0,,
230933,Asia,Asia,,358.0,17.0,5832.0,,495132,17927.0,246272.0,,
93708,South America,South America,,389.0,22.0,9775.0,,155592,7590.0,54294.0,,
1274,Australia/Oceania,Oceania,,2.0,,45.0,,8314,107.0,6933.0,,
22400,Africa,Africa,,121.0,1.0,120.0,,35799,1528.0,11871.0,,
1961899,All,World,28.0,2501.0,200.0,56965.0,,3139009,218013.0,959097.0,,403.0
834261,North America,USA,179.0,,,15298.0,17885.0,1035765,59266.0,142238.0,5919847.0,3129.0
84403,Europe,Spain,510.0,,,7764.0,28779.0,232128,23822.0,123903.0,1345560.0,4965.0
105205,Europe,Italy,453.0,,,1863.0,30547.0,201505,27359.0,68941.0,1846934.0,3333.0
95365,Europe,France,362.0,,,4387.0,7103.0,165911,23660.0,46886.0,463662.0,2542.0
139123,Europe,UK,319.0,,,1559.0,11245.0,161145,21678.0,0.0,763387.0,2374.0
33198,Europe,Germany,75.0,,,2409.0,24738.0,159912,6314.0,120400.0,2072669.0,1909.0
72852,Asia,Turkey,35.0,,,1621.0,11242.0,114653,2992.0,38809.0,948115.0,1359.0
84235,Europe,Russia,6.0,,,2300.0,21511.0,93558,867.0,8456.0,3139258.0,641.0
14268,Asia,Iran,70.0,,,2983.0,5269.0,92584,5877.0,72439.0,442590.0,1102.0
35608,South America,Brazil,24.0,336.0,20.0,8318.0,1597.0,73235,5083.0,32544.0,339552.0,345.0
27977,North America,Canada,76.0,,,557.0,19999.0,50026,2859.0,19190.0,754800.0,1325.0
29060,Europe,Belgium,633.0,,,876.0,19000.0,47334,7331.0,10943.0,220204.0,4084.0
33600,Europe,Netherlands,266.0,,,861.0,12240.0,38416,4566.0,0.0,209726.0,2242.0
22577,Asia,India,0.7,8.0,,,559.0,31332,1008.0,7747.0,770764.0,23.0
21157,South America,Peru,26.0,,,600.0,8116.0,31190,854.0,9179.0,267612.0,946.0
4965,Europe,Switzerland,196.0,,,185.0,29637.0,29264,1699.0,22600.0,256500.0,3381.0
21985,Europe,Portugal,93.0,,,172.0,37223.0,24322,948.0,1389.0,379551.0,2385.0
21830,South America,Ecuador,49.0,,,146.0,3487.0,24258,871.0,1557.0,61529.0,1375.0
17141,Asia,Saudi Arabia,4.0,,,118.0,5745.0,20077,152.0,2784.0,200000.0,577.0
9485,Europe,Ireland,235.0,,,141.0,31179.0,19877,1159.0,9233.0,153954.0,4025.0
16261,Europe,Sweden,233.0,,,524.0,11833.0,19621,2355.0,1005.0,119500.0,1943.0
3760,North America,Mexico,12.0,1223.0,135.0,378.0,597.0,16752,1569.0,11423.0,77005.0,130.0
7772,Asia,Israel,24.0,,,116.0,36177.0,15728,210.0,7746.0,313135.0,1817.0
2208,Europe,Austria,63.0,,,136.0,26601.0,15357,569.0,12580.0,239578.0,1705.0
13809,Asia,Singapore,2.0,,,20.0,20815.0,14951,14.0,1128.0,121774.0,2556.0
11133,Asia,Pakistan,1.0,273.0,15.0,111.0,751.0,14885,327.0,3425.0,165911.0,67.0
6448,South America,Chile,11.0,,,426.0,8692.0,14365,207.0,7710.0,166165.0,751.0
11443,Asia,Japan,3.0,,,300.0,1269.0,13736,394.0,1899.0,160546.0,109.0
8967,Europe,Poland,16.0,,,160.0,8211.0,12218,596.0,2655.0,310744.0,323.0
10136,Europe,Belarus,8.0,,,92.0,17041.0,12208,79.0,1993.0,161028.0,1292.0
10777,Asia,Qatar,3.0,,,72.0,30755.0,11921,10.0,1134.0,88607.0,4138.0
7549,Europe,Romania,34.0,,,243.0,7813.0,11616,663.0,3404.0,150309.0,604.0
9110,Asia,UAE,9.0,,,1.0,106904.0,11380,89.0,2181.0,1057326.0,1151.0
1593,Asia,S. Korea,5.0,9.0,2.0,55.0,11980.0,10761,246.0,8922.0,614197.0,210.0
7484,Asia,Indonesia,3.0,,,,291.0,9511,773.0,1254.0,79618.0,35.0
8179,Europe,Ukraine,5.0,,,121.0,2257.0,9410,239.0,992.0,98719.0,215.0
2296,Europe,Denmark,75.0,,,66.0,28805.0,8851,434.0,6121.0,166846.0,1528.0
7069,Europe,Serbia,19.0,,,79.0,8396.0,8497,168.0,1260.0,73363.0,972.0
6453,Asia,Philippines,5.0,,,31.0,820.0,7958,530.0,975.0,89889.0,73.0
7422,Europe,Norway,38.0,,,44.0,30611.0,7660,206.0,32.0,165951.0,1413.0
4329,Europe,Czechia,21.0,,,73.0,21128.0,7504,227.0,2948.0,226255.0,701.0
1024,Australia/Oceania,Australia,3.0,,,42.0,21020.0,6738,88.0,5626.0,536000.0,264.0
6168,Asia,Bangladesh,0.9,,,1.0,332.0,6462,155.0,139.0,54733.0,39.0
