ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1083732,North America,North America,,2261.0,364.0,17647.0,,1546697,93554.0,369411.0,,
834733,Europe,Europe,,23.0,,13420.0,,1675765,155762.0,685270.0,,
198475,South America,South America,,754.0,63.0,10109.0,,336378,18171.0,119732.0,,
285572,Asia,Asia,,1695.0,14.0,4922.0,,703227,22865.0,394790.0,,
43759,Africa,Africa,,,,219.0,,70985,2407.0,24819.0,,
692,Australia/Oceania,Oceania,,16.0,1.0,21.0,,8581,119.0,7770.0,,
2447018,All,World,37.6,4749.0,442.0,46342.0,,4342354,292893.0,1602443.0,,557.0
1028465,North America,USA,252.0,,,16473.0,30017.0,1408636,83425.0,296746.0,9935720.0,4256.0
62130,Europe,Spain,576.0,,,1534.0,52781.0,269520,26920.0,180470.0,2467761.0,5765.0
186615,Europe,Russia,14.0,,,2300.0,39781.0,232243,2116.0,43512.0,5805404.0,1591.0
193427,Europe,UK,482.0,,,1559.0,29566.0,226463,32692.0,0.0,2007146.0,3336.0
81266,Europe,Italy,511.0,,,952.0,44221.0,221216,30911.0,109039.0,2673655.0,3659.0
93449,Europe,France,414.0,,,2542.0,21213.0,178225,26991.0,57785.0,1384633.0,2730.0
93156,South America,Brazil,59.0,612.0,57.0,8318.0,3459.0,178214,12461.0,72597.0,735224.0,838.0
18233,Europe,Germany,92.0,,,1539.0,32891.0,173171,7738.0,147200.0,2755770.0,2067.0
38692,Asia,Turkey,46.0,,,1045.0,17082.0,141475,3894.0,98889.0,1440671.0,1677.0
15677,Asia,Iran,80.0,,,2713.0,7328.0,110767,6733.0,88357.0,615477.0,1319.0
47457,Asia,India,2.0,,,,1275.0,74292,2415.0,24420.0,1759579.0,54.0
46678,South America,Peru,62.0,,,797.0,16140.0,72059,2057.0,23324.0,532169.0,2185.0
31946,North America,Canada,137.0,,,502.0,30356.0,71157,5169.0,34042.0,1145683.0,1885.0
31286,Europe,Belgium,756.0,,,465.0,51385.0,53779,8761.0,13732.0,595531.0,4640.0
37224,Europe,Netherlands,322.0,,,463.0,15778.0,42984,5510.0,0.0,270351.0,2509.0
27404,Asia,Saudi Arabia,8.0,,,147.0,13856.0,42925,264.0,15257.0,482374.0,1233.0
8463,North America,Mexico,30.0,1997.0,353.0,378.0,1048.0,38324,3926.0,25935.0,135116.0,297.0
24787,Asia,Pakistan,3.0,1662.0,13.0,111.0,1438.0,34336,737.0,8812.0,317699.0,155.0
17261,South America,Chile,18.0,,,494.0,15868.0,31721,335.0,14125.0,303340.0,1659.0
24659,South America,Ecuador,132.0,,,181.0,4830.0,30419,2327.0,3433.0,85223.0,1724.0
1713,Europe,Switzerland,216.0,,,89.0,36611.0,30380,1867.0,26800.0,316852.0,3510.0
23737,Europe,Portugal,114.0,,,113.0,54317.0,27913,1163.0,3013.0,553855.0,2737.0
18988,Europe,Sweden,328.0,,,360.0,17576.0,27272,3313.0,4971.0,177500.0,2700.0
22116,Asia,Qatar,5.0,,,72.0,46960.0,25149,14.0,3019.0,135294.0,8729.0
17757,Europe,Belarus,15.0,,,92.0,30102.0,24873,142.0,6974.0,284445.0,2632.0
20799,Asia,Singapore,4.0,,,20.0,30016.0,24671,21.0,3851.0,175604.0,4217.0
4644,Europe,Ireland,301.0,,,72.0,52414.0,23242,1488.0,17110.0,258808.0,4707.0
13446,Asia,UAE,21.0,,,1.0,151662.0,19661,203.0,6012.0,1500000.0,1988.0
9951,Europe,Poland,22.0,,,160.0,13417.0,16921,839.0,6131.0,507778.0,447.0
13263,Asia,Bangladesh,2.0,,,1.0,830.0,16660,250.0,3147.0,136638.0,101.0
4186,Asia,Israel,30.0,,,67.0,54277.0,16529,260.0,12083.0,469800.0,1910.0
12225,Europe,Ukraine,10.0,,,211.0,4283.0,16023,425.0,3373.0,187307.0,366.0
6780,Asia,Japan,5.0,,,249.0,1768.0,15968,657.0,8531.0,223649.0,126.0
1190,Europe,Austria,69.0,,,59.0,36564.0,15961,623.0,14148.0,329314.0,1772.0
7091,Europe,Romania,52.0,,,238.0,13992.0,15778,1002.0,7685.0,269183.0,820.0
10679,Asia,Indonesia,4.0,,,,604.0,14749,1007.0,3063.0,165128.0,54.0
8808,South America,Colombia,10.0,,,130.0,3257.0,12272,493.0,2971.0,165738.0,241.0
