#,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,NewRecovered,Population,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
,"
",,,1389284,North America,North America,,8088.0,842.0,"+4,672",,19422.0,,2820955,157982.0,1273689.0,,
,"
",,,745090,South America,South America,,896.0,26.0,443,,12531.0,,1871488,74384.0,1052014.0,,
,"
",,,871176,Europe,Europe,,3.0,1.0,3,,6145.0,,2342274,188614.0,1282484.0,,
,"
",,,665660,Asia,Asia,,5231.0,61.0,"+4,462",,19404.0,,1987770,50107.0,1272003.0,,
,"
",,,161844,Africa,Africa,,1.0,,,,504.0,,327465,8653.0,156968.0,,
,"
",,,515,Australia/Oceania,Oceania,,30.0,1.0,11,,3.0,,9145,125.0,8505.0,,
,"
",,,3833624,All,World,61.6,14249.0,931.0,"+9,591",,58013.0,,9359818,479880.0,5046314.0,,1201.0
1,137,"2,680",11,1280604,North America,USA,373.0,324.0,3.0,31,"330,965,224 ",16510.0,89318.0,2424492,123476.0,1020412.0,29561082.0,7326.0
2,185,"4,027",79,485363,South America,Brazil,248.0,,,,"212,529,324 ",8318.0,12603.0,1151479,52771.0,613345.0,2678426.0,5418.0
3,243,"17,458",8,234917,Europe,Russia,57.0,,,,"145,933,426 ",2300.0,120074.0,599705,8359.0,356429.0,17522752.0,4109.0
4,"3,022","95,264",188,183384,Asia,India,10.0,437.0,,111,"1,379,715,223 ",8944.0,5329.0,456552,14483.0,258685.0,7352911.0,331.0
5,222,"1,581",8,0,Europe,UK,632.0,,,N/A,"67,879,245 ",330.0,122422.0,306210,42927.0,0.0,8309929.0,4511.0
6,159,"1,651",9,0,Europe,Spain,606.0,,,N/A,"46,754,479 ",617.0,110426.0,293832,28325.0,0.0,5162909.0,6285.0
7,126,"3,922",21,103969,South America,Peru,255.0,,,,"32,961,088 ",1144.0,46714.0,260810,8404.0,148437.0,1539746.0,7913.0
8,76,"4,243",19,35692,South America,Chile,236.0,,,,"19,112,809 ",2009.0,52062.0,250767,4505.0,210570.0,995060.0,13120.0
9,253,"1,744",12,19573,Europe,Italy,573.0,,,,"60,463,214 ",115.0,83585.0,238833,34675.0,184585.0,5053827.0,3950.0
10,400,"8,513",57,30947,Asia,Iran,117.0,,,,"83,968,383 ",2846.0,17570.0,209970,9863.0,169160.0,1475331.0,2501.0
