ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
760663,North America,North America,,1626.0,143.0,15280.0,,914537,51231.0,102643.0,,
692411,Europe,Europe,,85.0,1.0,27109.0,,1168369,111203.0,364755.0,,
208264,Asia,Asia,,958.0,15.0,6162.0,,423245,15869.0,199112.0,,
51151,South America,South America,,488.0,21.0,9499.0,,97149,4596.0,41402.0,,
1954,Australia/Oceania,Oceania,,14.0,3.0,50.0,,8212,91.0,6167.0,,
18101,Africa,Africa,,22.0,,174.0,,26676,1244.0,7331.0,,
1732605,All,World,23.6,3193.0,183.0,58278.0,,2638909,184249.0,722055.0,,339.0
717361,North America,USA,144.0,375.0,22.0,14016.0,13067.0,849092,47681.0,84050.0,4325342.0,2565.0
100757,Europe,Spain,464.0,,,7705.0,19896.0,208389,21717.0,85915.0,930230.0,4457.0
107699,Europe,Italy,415.0,,,2384.0,25028.0,187327,25085.0,54543.0,1513251.0,3098.0
97880,Europe,France,327.0,,,5218.0,7103.0,159877,21340.0,40657.0,463662.0,2449.0
42033,Europe,Germany,63.0,,,2908.0,24738.0,150648,5315.0,103300.0,2072669.0,1798.0
115051,Europe,UK,267.0,,,1559.0,8248.0,133495,18100.0,0.0,559935.0,1966.0
79821,Asia,Turkey,28.0,,,1814.0,8904.0,98674,2376.0,16477.0,750944.0,1170.0
17492,Asia,Iran,64.0,,,3311.0,4493.0,85996,5391.0,63113.0,377396.0,1024.0
53066,Europe,Russia,4.0,,,2300.0,15418.0,57999,513.0,4420.0,2250000.0,397.0
17940,South America,Brazil,14.0,425.0,18.0,8318.0,1373.0,46182,2924.0,25318.0,291922.0,217.0
26194,Europe,Belgium,540.0,,,1020.0,14789.0,41889,6262.0,9433.0,171400.0,3614.0
24230,North America,Canada,52.0,,,557.0,16220.0,40190,1974.0,13986.0,612192.0,1065.0
30538,Europe,Netherlands,237.0,,,1050.0,10004.0,34842,4054.0,0.0,171415.0,2033.0
6859,Europe,Switzerland,174.0,,,386.0,26293.0,28268,1509.0,19900.0,227554.0,3266.0
20054,Europe,Portugal,77.0,,,207.0,27925.0,21982,785.0,1143.0,284741.0,2156.0
16740,Asia,India,0.5,427.0,,,363.0,21797,681.0,4376.0,500542.0,16.0
11693,South America,Peru,16.0,,,396.0,5168.0,19250,530.0,7027.0,170400.0,584.0
6669,Europe,Ireland,156.0,,,147.0,22598.0,16671,769.0,9233.0,111584.0,3376.0
13517,Europe,Sweden,192.0,,,515.0,9357.0,16004,1937.0,550.0,94500.0,1585.0
3087,Europe,Austria,57.0,,,176.0,22406.0,14925,510.0,11328.0,201794.0,1657.0
9094,Asia,Israel,22.0,,,141.0,27763.0,14498,189.0,5215.0,240303.0,1675.0
10846,Asia,Saudi Arabia,3.0,,,82.0,5745.0,12772,114.0,1812.0,200000.0,367.0
10227,Asia,Japan,2.0,,,241.0,1033.0,11950,299.0,1424.0,130587.0,94.0
5750,South America,Chile,8.0,,,399.0,6734.0,11296,160.0,5386.0,128722.0,591.0
9051,South America,Ecuador,30.0,,,141.0,1975.0,10850,537.0,1262.0,34840.0,615.0
2051,Asia,S. Korea,5.0,8.0,2.0,55.0,11390.0,10702,240.0,8411.0,583971.0,209.0
6947,North America,Mexico,8.0,1043.0,113.0,378.0,384.0,10544,970.0,2627.0,49570.0,82.0
7952,Asia,Pakistan,1.0,437.0,12.0,60.0,564.0,10513,224.0,2337.0,124549.0,48.0
8230,Europe,Poland,11.0,,,160.0,6310.0,10169,426.0,1513.0,238799.0,269.0
9233,Asia,Singapore,2.0,,,27.0,16203.0,10141,12.0,896.0,94796.0,1733.0
