ActiveCases,Continent,Country,Deathsper1Mpop,NewCases,NewDeaths,Serious_Critical,Testsper1Mpop,TotalCases,TotalDeaths,TotalRecovered,TotalTests,TotCasesper1Mpop
1077509,North America,North America,,2684.0,209.0,18147.0,,1445434,87299.0,280626.0,,
801027,Europe,Europe,,,,15176.0,,1581256,150514.0,629715.0,,
169510,South America,South America,,1187.0,29.0,10013.0,,283362,14606.0,99246.0,,
264927,Asia,Asia,,1150.0,21.0,5112.0,,635981,21522.0,349532.0,,
37121,Africa,Africa,,74.0,3.0,223.0,,59124,2164.0,19839.0,,
817,Australia/Oceania,Oceania,,15.0,,24.0,,8523,118.0,7588.0,,
2350972,All,World,35.4,5110.0,262.0,48699.0,,4014401,276238.0,1387191.0,,515.0
1019798,North America,USA,238.0,378.0,1.0,16978.0,26099.0,1322163,78616.0,223749.0,8638846.0,3994.0
65410,Europe,Spain,562.0,,,2075.0,41332.0,260117,26299.0,168408.0,1932455.0,5563.0
87961,Europe,Italy,500.0,,,1168.0,40440.0,217185,30201.0,99023.0,2445063.0,3592.0
179779,Europe,UK,460.0,,,1559.0,24034.0,211364,31241.0,0.0,1631561.0,3114.0
159528,Europe,Russia,12.0,,,2300.0,34125.0,187859,1723.0,26608.0,4980000.0,1287.0
94067,Europe,France,402.0,,,2868.0,21213.0,176079,26230.0,55782.0,1384633.0,2698.0
19778,Europe,Germany,90.0,,,1712.0,32891.0,170588,7510.0,143300.0,2755770.0,2036.0
77580,South America,Brazil,47.0,1002.0,25.0,8318.0,1597.0,146894,10017.0,59297.0,339552.0,691.0
45484,Asia,Turkey,44.0,,,1219.0,15400.0,135569,3689.0,86396.0,1298806.0,1607.0
14313,Asia,Iran,78.0,,,2711.0,6654.0,104691,6541.0,83837.0,558899.0,1246.0
31459,North America,Canada,121.0,,,502.0,27346.0,66434,4569.0,30406.0,1032088.0,1760.0
41121,South America,Peru,52.0,,,730.0,14351.0,61847,1714.0,19012.0,473190.0,1876.0
39882,Asia,India,1.0,70.0,1.0,,1104.0,59765,1986.0,17897.0,1523213.0,43.0
30289,Europe,Belgium,735.0,,,508.0,44456.0,52011,8521.0,13201.0,515233.0,4488.0
36484,Europe,Netherlands,313.0,,,564.0,14570.0,42093,5359.0,0.0,249655.0,2457.0
26083,Asia,Saudi Arabia,7.0,,,141.0,12027.0,35432,229.0,9120.0,418722.0,1018.0
